"Time Sec","Position mm","100 kN kN","Cycle"
3.56,45.7079,-0.71618,1
3.58,45.6876,-0.702524,1
3.6,45.6667,-0.702113,1
3.62,45.6484,-0.694907,1
3.64,45.6286,-0.716764,1
3.66,45.6063,-0.710976,1
3.68,45.5874,-0.697452,1
3.7,45.5692,-0.696766,1
3.72,45.5502,-0.71522,1
3.74,45.5265,-0.735801,1
3.76,45.5069,-0.739133,1
3.78,45.4902,-0.719386,1
3.8,45.4678,-0.712222,1
3.82,45.4484,-0.72701,1
3.84,45.4291,-0.729078,1
3.86,45.4077,-0.7514,1
3.88,45.386,-0.745726,1
3.9,45.3677,-0.738978,1
3.92,45.3479,-0.73306,1
3.94,45.3265,-0.736398,1
3.96,45.3072,-0.734985,1
3.98,45.2881,-0.743318,1
4.,45.2664,-0.756282,1
4.02,45.2464,-0.754535,1
4.04,45.229,-0.74892,1
4.06,45.2063,-0.742382,1
4.08,45.1865,-0.751519,1
4.1,45.1675,-0.754738,1
4.12,45.1478,-0.761306,1
4.14,45.1272,-0.762808,1
4.16,45.1075,-0.765151,1
4.18,45.0894,-0.754517,1
4.2,45.0667,-0.758928,1
4.22,45.0474,-0.760621,1
4.24,45.0286,-0.764382,1
4.26,45.0079,-0.774276,1
4.28,44.9878,-0.775468,1
4.3,44.9685,-0.7752,1
4.32,44.9482,-0.768667,1
4.34,44.926,-0.773305,1
4.36,44.9078,-0.771719,1
4.38,44.8884,-0.780338,1
4.4,44.867,-0.783211,1
4.42,44.8479,-0.790584,1
4.44,44.8286,-0.789166,1
4.46,44.808,-0.783891,1
4.48,44.7861,-0.778955,1
4.5,44.7687,-0.78671,1
4.52,44.7483,-0.795442,1
4.54,44.7274,-0.806355,1
4.56,44.7073,-0.811332,1
4.58,44.6873,-0.812256,1
4.6,44.6665,-0.817275,1
4.62,44.6472,-0.812262,1
4.64,44.6289,-0.818527,1
4.66,44.6086,-0.8205,1
4.68,44.5875,-0.843906,1
4.7,44.5681,-0.832391,1
4.72,44.5483,-0.82252,1
4.74,44.5258,-0.808501,1
4.76,44.5076,-0.824189,1
4.78,44.4892,-0.842065,1
4.8,44.4667,-0.848269,1
4.82,44.4476,-0.840676,1
4.84,44.4285,-0.828177,1
4.86,44.4082,-0.824666,1
4.88,44.3875,-0.830191,1
4.9,44.3689,-0.834483,1
4.92,44.3483,-0.831187,1
4.94,44.327,-0.834733,1
4.96,44.3084,-0.818777,1
4.98,44.2879,-0.814557,1
5.,44.2662,-0.833577,1
5.02,44.2482,-0.836909,1
5.04,44.2284,-0.82987,1
5.06,44.2074,-0.821698,1
5.08,44.1873,-0.814664,1
5.1,44.1679,-0.826043,1
5.12,44.1476,-0.830317,1
5.14,44.1273,-0.828671,1
5.16,44.1077,-0.821769,1
5.18,44.0873,-0.834793,1
5.2,44.0675,-0.837398,1
5.22,44.0472,-0.846684,1
5.24,44.028,-0.83158,1
5.26,44.0056,-0.830257,1
5.28,43.9884,-0.820297,1
5.3,43.9682,-0.831646,1
5.32,43.9466,-0.850183,1
5.34,43.9274,-0.856239,1
5.36,43.9078,-0.83887,1
5.38,43.8879,-0.827736,1
5.4,43.8664,-0.838459,1
5.42,43.8476,-0.841832,1
5.44,43.8282,-0.869411,1
5.46,43.806,-0.868511,1
5.48,43.79,-0.835413,1
5.5,43.7666,-0.830913,1
5.52,43.7475,-0.842404,1
5.54,43.7284,-0.855815,1
5.56,43.7081,-0.850922,1
5.58,43.6884,-0.855702,1
5.6,43.6688,-0.833648,1
5.62,43.6478,-0.815231,1
5.64,43.6259,-0.84129,1
5.66,43.607,-0.84247,1
5.68,43.5883,-0.846648,1
5.7,43.5666,-0.840181,1
5.72,43.5489,-0.833523,1
5.74,43.5287,-0.835335,1
5.76,43.5074,-0.847447,1
5.78,43.4863,-0.854051,1
5.8,43.4683,-0.840873,1
5.82,43.4482,-0.840592,1
5.84,43.4281,-0.857902,1
5.86,43.4086,-0.866377,1
5.88,43.3883,-0.871384,1
5.9,43.3672,-0.860161,1
5.92,43.3482,-0.839323,1
5.94,43.3277,-0.840229,1
5.96,43.3065,-0.866407,1
5.98,43.2877,-0.875968,1
6.,43.2689,-0.859177,1
6.02,43.2465,-0.849211,1
6.04,43.2275,-0.834727,1
6.06,43.2085,-0.83788,1
6.08,43.1877,-0.854397,1
6.1,43.1669,-0.873297,1
6.12,43.1468,-0.864601,1
6.14,43.1287,-0.845444,1
6.16,43.1067,-0.835294,1
6.18,43.087,-0.850981,1
6.2,43.0698,-0.847328,1
6.22,43.0466,-0.863212,1
6.24,43.0282,-0.856829,1
6.26,43.0087,-0.837117,1
6.28,42.9888,-0.834525,1
6.3,42.9664,-0.844687,1
6.32,42.9482,-0.845718,1
6.34,42.9287,-0.845349,1
6.36,42.9065,-0.834143,1
6.38,42.8883,-0.833976,1
6.4,42.8685,-0.841361,1
6.42,42.8469,-0.839603,1
6.44,42.8263,-0.835532,1
6.46,42.808,-0.825232,1
6.48,42.7891,-0.832969,1
6.5,42.7668,-0.850332,1
6.52,42.7488,-0.852811,1
6.54,42.7284,-0.847304,1
6.56,42.7065,-0.831467,1
6.58,42.6885,-0.819331,1
6.6,42.6685,-0.831407,1
6.62,42.6464,-0.852406,1
6.64,42.6272,-0.852531,1
6.66,42.6084,-0.838184,1
6.68,42.5887,-0.807929,1
6.7,42.5669,-0.82314,1
6.72,42.5481,-0.834543,1
6.74,42.5275,-0.847095,1
6.76,42.507,-0.84796,1
6.78,42.4874,-0.822926,1
6.8,42.4669,-0.810343,1
6.82,42.4478,-0.81805,1
6.84,42.427,-0.838673,1
6.86,42.4083,-0.84883,1
6.88,42.3885,-0.84089,1
6.9,42.3662,-0.833529,1
6.92,42.3492,-0.831324,1
6.94,42.3282,-0.820476,1
6.96,42.3079,-0.83999,1
6.98,42.288,-0.834972,1
7.,42.2676,-0.825554,1
7.02,42.2471,-0.810528,1
7.04,42.2297,-0.81051,1
7.06,42.2077,-0.822532,1
7.08,42.1883,-0.80061,1
7.1,42.1674,-0.785649,1
7.12,42.1481,-0.782073,1
7.14,42.1287,-0.796115,1
7.16,42.1073,-0.793099,1
7.18,42.087,-0.789064,1
7.2,42.0675,-0.770593,1
7.22,42.0473,-0.780475,1
7.24,42.027,-0.783646,1
7.26,42.008,-0.791264,1
7.28,41.9865,-0.795293,1
7.3,41.9666,-0.778472,1
7.32,41.9471,-0.761497,1
7.34,41.9278,-0.777322,1
7.36,41.9063,-0.804269,1
7.38,41.8885,-0.794965,1
7.4,41.868,-0.783038,1
7.42,41.8465,-0.774151,1
7.44,41.828,-0.771779,1
7.46,41.8082,-0.775814,1
7.48,41.7885,-0.780302,1
7.5,41.7683,-0.779444,1
7.52,41.7478,-0.780261,1
7.54,41.7273,-0.776255,1
7.56,41.7087,-0.781333,1
7.58,41.6866,-0.778413,1
7.6,41.6671,-0.769478,1
7.62,41.6498,-0.758958,1
7.64,41.6291,-0.769132,1
7.66,41.6076,-0.779855,1
7.68,41.5869,-0.789469,1
7.7,41.5694,-0.763369,1
7.72,41.5474,-0.760692,1
7.74,41.5276,-0.758308,1
7.76,41.509,-0.758696,1
7.78,41.4884,-0.769782,1
7.8,41.4675,-0.759721,1
7.82,41.448,-0.761318,1
7.84,41.4277,-0.751638,1
7.86,41.4071,-0.765651,1
7.88,41.3886,-0.756824,1
7.9,41.3664,-0.760871,1
7.92,41.3469,-0.766164,1
7.94,41.3285,-0.756484,1
7.96,41.3086,-0.746125,1
7.98,41.2878,-0.754935,1
8.,41.2676,-0.758547,1
8.02,41.2488,-0.752026,1
8.04,41.2274,-0.751597,1
8.06,41.2059,-0.758809,1
8.08,41.1882,-0.761205,1
8.1,41.1667,-0.745302,1
8.12,41.1462,-0.738198,1
8.14,41.1277,-0.731945,1
8.16,41.1067,-0.73787,1
8.18,41.087,-0.741869,1
8.2,41.0658,-0.7456,1
8.22,41.0486,-0.737041,1
8.24,41.0279,-0.729746,1
8.26,41.007,-0.727999,1
8.28,40.9878,-0.731039,1
8.3,40.9674,-0.739038,1
8.32,40.9469,-0.746131,1
8.34,40.9292,-0.723016,1
8.36,40.9087,-0.705969,1
8.38,40.8864,-0.712436,1
8.4,40.8676,-0.733393,1
8.42,40.848,-0.723815,1
8.44,40.8272,-0.70954,1
8.46,40.8062,-0.701654,1
8.48,40.7897,-0.695986,1
8.5,40.7676,-0.707757,1
8.52,40.7474,-0.703943,1
8.54,40.7282,-0.703347,1
8.56,40.7085,-0.683326,1
8.58,40.6877,-0.68711,1
8.6,40.6684,-0.696945,1
8.62,40.6475,-0.68081,1
8.64,40.6283,-0.680244,1
8.66,40.6075,-0.671756,1
8.68,40.589,-0.679111,1
8.7,40.568,-0.670594,1
8.72,40.5465,-0.672168,1
8.74,40.5292,-0.664133,1
8.76,40.5089,-0.66092,1
8.78,40.4874,-0.653523,1
8.8,40.4677,-0.658488,1
8.82,40.4484,-0.652087,1
8.84,40.4278,-0.656462,1
8.86,40.4061,-0.650251,1
8.88,40.3894,-0.631726,1
8.9,40.3672,-0.632036,1
8.92,40.3458,-0.644761,1
8.94,40.3281,-0.639123,1
8.96,40.3082,-0.628757,1
8.98,40.2886,-0.614595,1
9.,40.2686,-0.614947,1
9.02,40.2481,-0.624585,1
9.04,40.2271,-0.627995,1
9.06,40.2076,-0.620407,1
9.08,40.1879,-0.609773,1
9.1,40.1682,-0.598371,1
9.12,40.1463,-0.603932,1
9.14,40.129,-0.613129,1
9.16,40.108,-0.605619,1
9.18,40.0866,-0.594652,1
9.2,40.0684,-0.586611,1
9.22,40.0466,-0.589067,1
9.24,40.0273,-0.587732,1
9.26,40.0068,-0.580257,1
9.28,39.9879,-0.573146,1
9.3,39.9691,-0.567532,1
9.32,39.9463,-0.585073,1
9.34,39.9277,-0.579155,1
9.36,39.9092,-0.559831,1
9.38,39.8853,-0.551993,1
9.4,39.8677,-0.544256,1
9.42,39.8487,-0.554812,1
9.44,39.8266,-0.565982,1
9.46,39.8082,-0.56299,1
9.48,39.7886,-0.542218,1
9.5,39.7679,-0.526851,1
9.52,39.7479,-0.529146,1
9.54,39.727,-0.538224,1
9.56,39.7081,-0.540817,1
9.58,39.6884,-0.53283,1
9.6,39.6688,-0.521433,1
9.62,39.6477,-0.517088,1
9.64,39.6287,-0.519663,1
9.66,39.608,-0.524783,1
9.68,39.5878,-0.531471,1
9.7,39.5671,-0.51713,1
9.72,39.5485,-0.513363,1
9.74,39.5273,-0.511879,1
9.76,39.507,-0.522923,1
9.78,39.488,-0.525421,1
9.8,39.4689,-0.511509,1
9.82,39.4457,-0.514394,1
9.84,39.4282,-0.513875,1
9.86,39.4083,-0.511187,1
9.88,39.386,-0.517523,1
9.9,39.3679,-0.508779,1
9.92,39.3496,-0.508171,1
9.94,39.3273,-0.515497,1
9.96,39.3084,-0.530779,1
9.98,39.2891,-0.52284,1
10.,39.2683,-0.514132,1
10.02,39.2456,-0.511783,1
10.04,39.228,-0.514269,1
10.06,39.2076,-0.524265,1
10.08,39.1873,-0.528163,1
10.1,39.168,-0.508702,1
10.12,39.1485,-0.503635,1
10.14,39.128,-0.508028,1
10.16,39.1066,-0.518113,1
10.18,39.089,-0.518864,1
10.2,39.0682,-0.515687,1
10.22,39.0474,-0.518638,1
10.24,39.0292,-0.506723,1
10.26,39.0084,-0.504249,1
10.28,38.9864,-0.521487,1
10.3,38.969,-0.521165,1
10.32,38.9484,-0.51319,1
10.34,38.9272,-0.514013,1
10.36,38.9074,-0.511646,1
10.38,38.8887,-0.515521,1
10.4,38.8672,-0.515389,1
10.42,38.8468,-0.511265,1
10.44,38.83,-0.500935,1
10.46,38.8076,-0.50382,1
10.48,38.787,-0.51828,1
10.5,38.7687,-0.510991,1
10.52,38.748,-0.499964,1
10.54,38.7271,-0.50506,1
10.56,38.7081,-0.507176,1
10.58,38.6885,-0.512165,1
10.6,38.6663,-0.518346,1
10.62,38.6474,-0.515574,1
10.64,38.6291,-0.495648,1
10.66,38.6078,-0.505131,1
10.68,38.5866,-0.507045,1
10.7,38.5693,-0.512463,1
10.72,38.5477,-0.518125,1
10.74,38.5278,-0.507402,1
10.76,38.5064,-0.509554,1
10.78,38.4892,-0.49749,1
10.8,38.4672,-0.511545,1
10.82,38.4474,-0.512725,1
10.84,38.4293,-0.506175,1
10.86,38.4078,-0.502473,1
10.88,38.3879,-0.494933,1
10.9,38.369,-0.517911,1
10.92,38.348,-0.512868,1
10.94,38.3268,-0.509763,1
10.96,38.3084,-0.517845,1
10.98,38.2886,-0.511181,1
11.,38.2673,-0.522,1
11.02,38.2472,-0.510645,1
11.04,38.2284,-0.498706,1
11.06,38.208,-0.502014,1
11.08,38.1867,-0.505584,1
11.1,38.1686,-0.507891,1
11.12,38.1481,-0.518656,1
11.14,38.1262,-0.504303,1
11.16,38.1096,-0.495571,1
11.18,38.088,-0.485587,1
11.2,38.0682,-0.504851,1
11.22,38.0476,-0.509995,1
11.24,38.0291,-0.517464,1
11.26,38.0071,-0.50475,1
11.28,37.987,-0.492233,1
11.3,37.9694,-0.491768,1
11.32,37.9474,-0.502115,1
11.34,37.9275,-0.512081,1
11.36,37.9089,-0.505435,1
11.38,37.8874,-0.513017,1
11.4,37.8675,-0.489384,1
11.42,37.8479,-0.502336,1
11.44,37.8288,-0.498945,1
11.46,37.8055,-0.510782,1
11.48,37.7875,-0.499642,1
11.5,37.7683,-0.494444,1
11.52,37.7479,-0.498611,1
11.54,37.7297,-0.506371,1
11.56,37.7078,-0.503838,1
11.58,37.6875,-0.499231,1
11.6,37.6688,-0.498074,1
11.62,37.6483,-0.492638,1
11.64,37.6276,-0.503403,1
11.66,37.6079,-0.501096,1
11.68,37.5887,-0.494927,1
11.7,37.5674,-0.496036,1
11.72,37.5475,-0.495058,1
11.74,37.5284,-0.50385,1
11.76,37.5089,-0.505817,1
11.78,37.4874,-0.499183,1
11.8,37.4698,-0.479215,1
11.82,37.4475,-0.476056,1
11.84,37.4267,-0.495654,1
11.86,37.4078,-0.508356,1
11.88,37.3887,-0.50543,1
11.9,37.3675,-0.48852,1
11.92,37.348,-0.472999,1
11.94,37.3286,-0.475246,1
11.96,37.3078,-0.489062,1
11.98,37.2871,-0.501972,1
12.,37.2692,-0.497723,1
12.02,37.2484,-0.484705,1
12.04,37.2277,-0.48672,1
12.06,37.2091,-0.48359,1
12.08,37.1882,-0.494146,1
12.1,37.168,-0.490671,1
12.12,37.1473,-0.484806,1
12.14,37.1293,-0.4857,1
12.16,37.108,-0.487763,1
12.18,37.0871,-0.481534,1
12.2,37.0681,-0.472128,1
12.22,37.0484,-0.475067,1
12.24,37.0284,-0.485867,1
12.26,37.008,-0.488508,1
12.28,36.9881,-0.486177,1
12.3,36.9674,-0.479901,1
12.32,36.9476,-0.471067,1
12.34,36.9293,-0.448179,1
12.36,36.908,-0.473142,1
12.38,36.8875,-0.490445,1
12.4,36.869,-0.480294,1
12.42,36.8468,-0.473535,1
12.44,36.8283,-0.478613,1
12.46,36.8075,-0.460196,1
12.48,36.7878,-0.467426,1
12.5,36.7677,-0.464404,1
12.52,36.7484,-0.463933,1
12.54,36.7289,-0.462163,1
12.56,36.7081,-0.448459,1
12.58,36.6864,-0.46773,1
12.6,36.6681,-0.458151,1
12.62,36.6474,-0.450534,1
12.64,36.628,-0.454217,1
12.66,36.6085,-0.449264,1
12.68,36.5882,-0.453848,1
12.7,36.5673,-0.439006,1
12.72,36.5485,-0.437105,1
12.74,36.5278,-0.431997,1
12.76,36.508,-0.445753,1
12.78,36.4865,-0.441176,1
12.8,36.4686,-0.43608,1
12.82,36.4474,-0.42876,1
12.84,36.4268,-0.426763,1
12.86,36.4083,-0.422174,1
12.88,36.3891,-0.424892,1
12.9,36.368,-0.43931,1
12.92,36.3477,-0.433445,1
12.94,36.3283,-0.415385,1
12.96,36.3082,-0.410396,1
12.98,36.2882,-0.417793,1
13.,36.268,-0.421762,1
13.02,36.2477,-0.415325,1
13.04,36.2267,-0.41244,1
13.06,36.209,-0.411004,1
13.08,36.1885,-0.415313,1
13.1,36.1687,-0.407606,1
13.12,36.1488,-0.409865,1
13.14,36.1285,-0.405508,1
13.16,36.1077,-0.404441,1
13.18,36.0867,-0.400764,1
13.2,36.0688,-0.399601,1
13.22,36.049,-0.391966,1
13.24,36.0284,-0.395042,1
13.26,36.0079,-0.396818,1
13.28,35.9869,-0.394428,1
13.3,35.9684,-0.404,1
13.32,35.948,-0.403368,1
13.34,35.9283,-0.37719,1
13.36,35.9076,-0.38113,1
13.38,35.8885,-0.393963,1
13.4,35.8699,-0.387764,1
13.42,35.8468,-0.400019,1
13.44,35.8281,-0.376832,1
13.46,35.8087,-0.373149,1
13.48,35.7862,-0.378972,1
13.5,35.7683,-0.380093,1
13.52,35.7479,-0.382829,1
13.54,35.7278,-0.374985,1
13.56,35.7094,-0.363511,1
13.58,35.6878,-0.357783,1
13.6,35.6674,-0.369173,1
13.62,35.648,-0.374097,1
13.64,35.6288,-0.353003,1
13.66,35.6086,-0.347185,1
13.68,35.5875,-0.353211,1
13.7,35.5699,-0.350881,1
13.72,35.5484,-0.355822,1
13.74,35.5277,-0.337654,1
13.76,35.5093,-0.332272,1
13.78,35.4889,-0.333416,1
13.8,35.4669,-0.352758,1
13.82,35.4484,-0.344163,1
13.84,35.4286,-0.322175,1
13.86,35.4074,-0.330406,1
13.88,35.3886,-0.327003,1
13.9,35.3694,-0.323063,1
13.92,35.3484,-0.326794,1
13.94,35.3264,-0.327981,1
13.96,35.3081,-0.309038,1
13.98,35.2876,-0.310862,1
14.,35.2684,-0.315285,1
14.02,35.2477,-0.31904,1
14.04,35.2287,-0.314146,1
14.06,35.2074,-0.301999,1
14.08,35.1872,-0.30117,1
14.1,35.1692,-0.305158,1
14.12,35.1478,-0.302976,1
14.14,35.1275,-0.313079,1
14.16,35.1096,-0.291264,1
14.18,35.0884,-0.28764,1
14.2,35.0676,-0.298774,1
14.22,35.0486,-0.297183,1
14.24,35.0292,-0.291646,1
14.26,35.0076,-0.292557,1
14.28,34.9872,-0.275069,1
14.3,34.9682,-0.284362,1
14.32,34.9484,-0.289351,1
14.34,34.9274,-0.285739,1
14.36,34.9089,-0.276852,1
14.38,34.8874,-0.270128,1
14.4,34.867,-0.279462,1
14.42,34.8476,-0.279534,1
14.44,34.8277,-0.264484,1
14.46,34.8057,-0.26716,1
14.48,34.7876,-0.262076,1
14.5,34.7688,-0.270027,1
14.52,34.7479,-0.280792,1
14.54,34.7271,-0.271034,1
14.56,34.7079,-0.252879,1
14.58,34.6882,-0.247091,1
14.6,34.6685,-0.25475,1
14.62,34.6472,-0.261521,1
14.64,34.6296,-0.251526,1
14.66,34.607,-0.254774,1
14.68,34.5875,-0.235373,1
14.7,34.5708,-0.235897,1
14.72,34.5465,-0.24789,1
14.74,34.5278,-0.231248,1
14.76,34.5087,-0.226021,1
14.78,34.4876,-0.238764,1
14.8,34.4671,-0.235617,1
14.82,34.4483,-0.223893,1
14.84,34.4284,-0.225449,1
14.86,34.4084,-0.217593,1
14.88,34.3896,-0.216568,1
14.9,34.3692,-0.220025,1
14.92,34.348,-0.220048,1
14.94,34.3278,-0.217652,1
14.96,34.3083,-0.213397,1
14.98,34.2882,-0.208616,1
15.,34.2676,-0.217044,1
15.02,34.2483,-0.208926,1
15.04,34.228,-0.205266,1
15.06,34.2079,-0.206763,1
15.08,34.1882,-0.199699,1
15.1,34.1689,-0.202292,1
15.12,34.1483,-0.202972,1
15.14,34.1278,-0.19539,1
15.16,34.1088,-0.199264,1
15.18,34.088,-0.198865,1
15.2,34.0681,-0.202727,1
15.22,34.0488,-0.202101,1
15.24,34.0282,-0.192308,1
15.26,34.0086,-0.193924,1
15.28,33.9886,-0.195038,1
15.3,33.9679,-0.195706,1
15.32,33.9471,-0.200599,1
15.34,33.9282,-0.190604,1
15.36,33.9092,-0.187218,1
15.38,33.8877,-0.188845,1
15.4,33.8671,-0.191146,1
15.42,33.8479,-0.184292,1
15.44,33.8281,-0.177932,1
15.46,33.8082,-0.18481,1
15.48,33.7897,-0.172311,1
15.5,33.7668,-0.178301,1
15.52,33.7476,-0.174379,1
15.54,33.7294,-0.17364,1
15.56,33.7083,-0.171274,1
15.58,33.6888,-0.167203,1
15.6,33.6689,-0.162691,1
15.62,33.6477,-0.164795,1
15.64,33.6251,-0.172329,1
15.66,33.6095,-0.142139,1
15.68,33.5894,-0.151825,1
15.7,33.5666,-0.161844,1
15.72,33.5491,-0.15958,1
15.74,33.5287,-0.141013,1
15.76,33.5077,-0.141001,1
15.78,33.4881,-0.150627,1
15.8,33.469,-0.145614,1
15.82,33.4486,-0.14506,1
15.84,33.428,-0.142223,1
15.86,33.409,-0.130045,1
15.88,33.3874,-0.135326,1
15.9,33.3665,-0.134724,1
15.92,33.3483,-0.124472,1
15.94,33.3282,-0.124753,1
15.96,33.3072,-0.119573,1
15.98,33.2891,-0.124466,1
16.,33.2704,-0.112051,1
16.02,33.247,-0.117767,1
16.04,33.2289,-0.104737,1
16.06,33.2091,-0.0968695,1
16.08,33.1885,-0.105196,1
16.1,33.1678,-0.0965416,1
16.12,33.149,-0.0963449,1
16.14,33.1274,-0.085932,1
16.16,33.1083,-0.0896454,1
16.18,33.0891,-0.0883162,1
16.2,33.0685,-0.0854373,1
16.22,33.0467,-0.086838,1
16.24,33.029,-0.0763953,1
16.26,33.0095,-0.079459,1
16.28,32.9876,-0.0669658,1
16.3,32.9686,-0.0743508,1
16.32,32.9482,-0.0638008,1
16.34,32.9273,-0.0678837,1
16.36,32.9069,-0.071764,1
16.38,32.8878,-0.0581026,1
16.4,32.8689,-0.0602186,1
16.42,32.8475,-0.0567198,1
16.44,32.8282,-0.0576019,1
16.46,32.8108,-0.0466287,1
16.48,32.7863,-0.0377834,1
