"Time Sec","Position mm","100 kN kN","Cycle"
1.32,45.8269,-0.524503,1
1.34,45.8061,-0.523084,1
1.36,45.7849,-0.520903,1
1.38,45.766,-0.523281,1
1.4,45.7462,-0.519031,1
1.42,45.7257,-0.537133,1
1.44,45.7042,-0.539148,1
1.46,45.6864,-0.543416,1
1.48,45.6641,-0.551182,1
1.5,45.6444,-0.538176,1
1.52,45.6253,-0.533229,1
1.54,45.604,-0.55142,1
1.56,45.5844,-0.555271,1
1.58,45.5667,-0.560868,1
1.6,45.5446,-0.56572,1
1.62,45.5238,-0.572544,1
1.64,45.505,-0.565922,1
1.66,45.4853,-0.562274,1
1.68,45.4639,-0.574666,1
1.7,45.4434,-0.586092,1
1.72,45.4266,-0.571203,1
1.74,45.4046,-0.603294,1
1.76,45.3842,-0.600427,1
1.78,45.3661,-0.578433,1
1.8,45.3452,-0.578356,1
1.82,45.325,-0.595588,1
1.84,45.305,-0.605583,1
1.86,45.2845,-0.603026,1
1.88,45.2655,-0.615507,1
1.9,45.2454,-0.587165,1
1.92,45.2246,-0.597286,1
1.94,45.2037,-0.595915,1
1.96,45.1843,-0.609046,1
1.98,45.1641,-0.612611,1
2.,45.1435,-0.627017,1
2.02,45.1237,-0.606823,1
2.04,45.1055,-0.616485,1
2.06,45.0836,-0.617111,1
2.08,45.0632,-0.620842,1
2.1,45.0454,-0.64013,1
2.12,45.026,-0.630784,1
2.14,45.0042,-0.637263,1
2.16,44.9836,-0.639141,1
2.18,44.9652,-0.630969,1
2.2,44.9429,-0.638866,1
2.22,44.9231,-0.639921,1
2.24,44.9054,-0.635105,1
2.26,44.8848,-0.645429,1
2.28,44.8629,-0.652683,1
2.3,44.8451,-0.641757,1
2.32,44.8245,-0.645715,1
2.34,44.8027,-0.632465,1
2.36,44.7851,-0.640798,1
2.38,44.7648,-0.658077,1
2.4,44.745,-0.667214,1
2.42,44.7224,-0.669199,1
2.44,44.7064,-0.653499,1
2.46,44.6845,-0.634795,1
2.48,44.664,-0.659132,1
2.5,44.6438,-0.680655,1
2.52,44.6247,-0.695592,1
2.54,44.6035,-0.70495,1
2.56,44.5841,-0.668311,1
2.58,44.5636,-0.655836,1
2.6,44.5441,-0.669891,1
2.62,44.5238,-0.698763,1
2.64,44.5042,-0.712633,1
2.66,44.486,-0.698805,1
2.68,44.4637,-0.671691,1
2.7,44.4439,-0.672412,1
2.72,44.4235,-0.68875,1
2.74,44.4034,-0.706077,1
2.76,44.3835,-0.720888,1
2.78,44.3637,-0.713533,1
2.8,44.344,-0.700837,1
2.82,44.3236,-0.703824,1
2.84,44.304,-0.713372,1
2.86,44.2843,-0.725514,1
2.88,44.265,-0.716579,1
2.9,44.2443,-0.713873,1
2.92,44.2243,-0.72118,1
2.94,44.2029,-0.736171,1
2.96,44.1835,-0.725919,1
2.98,44.1643,-0.722784,1
3.,44.142,-0.725365,1
3.02,44.1259,-0.715375,1
3.04,44.1037,-0.74386,1
3.06,44.0837,-0.750864,1
3.08,44.0651,-0.741214,1
3.1,44.0438,-0.718766,1
3.12,44.0223,-0.721282,1
3.14,44.0041,-0.734341,1
3.16,43.9845,-0.752187,1
3.18,43.9625,-0.76533,1
3.2,43.944,-0.756639,1
3.22,43.9246,-0.730693,1
3.24,43.9027,-0.740904,1
3.26,43.8836,-0.749731,1
3.28,43.8654,-0.757748,1
3.3,43.8431,-0.767881,1
3.32,43.8235,-0.766873,1
3.34,43.805,-0.750601,1
3.36,43.7845,-0.74451,1
3.38,43.7637,-0.762701,1
3.4,43.744,-0.752622,1
3.42,43.7254,-0.765532,1
3.44,43.704,-0.769204,1
3.46,43.6841,-0.767612,1
3.48,43.6654,-0.764245,1
3.5,43.6434,-0.757402,1
3.52,43.6231,-0.766021,1
3.54,43.6037,-0.769919,1
3.56,43.5837,-0.778914,1
3.58,43.5642,-0.781339,1
3.6,43.5446,-0.788528,1
3.62,43.5237,-0.778866,1
3.64,43.5024,-0.776994,1
3.66,43.4844,-0.773937,1
3.68,43.4642,-0.772756,1
3.7,43.4428,-0.801748,1
3.72,43.425,-0.800812,1
3.74,43.4051,-0.803405,1
3.76,43.3836,-0.78243,1
3.78,43.3619,-0.779152,1
3.8,43.3446,-0.794292,1
3.82,43.3239,-0.799012,1
3.84,43.3026,-0.824165,1
3.86,43.284,-0.821215,1
3.88,43.2656,-0.810039,1
3.9,43.2426,-0.820482,1
3.92,43.2236,-0.813639,1
3.94,43.2034,-0.822675,1
3.96,43.1843,-0.817668,1
3.98,43.1634,-0.846821,1
4.,43.1441,-0.835562,1
4.02,43.126,-0.838286,1
4.04,43.1038,-0.827694,1
4.06,43.0838,-0.83099,1
4.08,43.0631,-0.835019,1
4.1,43.0433,-0.834888,1
4.12,43.0239,-0.856602,1
4.14,43.0047,-0.838536,1
4.16,42.9833,-0.833201,1
4.18,42.9627,-0.820887,1
4.2,42.9438,-0.841373,1
4.22,42.9243,-0.847381,1
4.24,42.9038,-0.847012,1
4.26,42.8832,-0.843567,1
4.28,42.865,-0.813526,1
4.3,42.8425,-0.833577,1
4.32,42.8237,-0.832057,1
4.34,42.804,-0.836265,1
4.36,42.7842,-0.848621,1
4.38,42.7645,-0.829709,1
4.4,42.7445,-0.829583,1
4.42,42.7243,-0.834882,1
4.44,42.7022,-0.830936,1
4.46,42.6846,-0.82224,1
4.48,42.664,-0.828457,1
4.5,42.6427,-0.838769,1
4.52,42.6246,-0.843632,1
4.54,42.6064,-0.838423,1
4.56,42.5834,-0.837332,1
4.58,42.5639,-0.826246,1
4.6,42.5448,-0.831193,1
4.62,42.5246,-0.844783,1
4.64,42.5036,-0.845122,1
4.66,42.4842,-0.857002,1
4.68,42.4659,-0.826001,1
4.7,42.4439,-0.824702,1
4.72,42.4241,-0.837374,1
4.74,42.4027,-0.854307,1
4.76,42.3831,-0.877589,1
4.78,42.3635,-0.845271,1
4.8,42.3442,-0.832719,1
4.82,42.3229,-0.81954,1
4.84,42.3031,-0.842923,1
4.86,42.2839,-0.857729,1
4.88,42.2635,-0.857043,1
4.9,42.2435,-0.847703,1
4.92,42.2236,-0.82255,1
4.94,42.2051,-0.824124,1
4.96,42.1826,-0.845343,1
4.98,42.1641,-0.851232,1
5.,42.1437,-0.831872,1
5.02,42.1246,-0.845122,1
5.04,42.1051,-0.828612,1
5.06,42.083,-0.846618,1
5.08,42.0636,-0.852662,1
5.1,42.0453,-0.838703,1
5.12,42.0246,-0.827962,1
5.14,42.0029,-0.846767,1
5.16,41.9827,-0.86329,1
5.18,41.9658,-0.863695,1
5.2,41.9449,-0.860786,1
5.22,41.9229,-0.83347,1
5.24,41.9057,-0.829017,1
5.26,41.8837,-0.851744,1
5.28,41.864,-0.872701,1
5.3,41.8449,-0.87356,1
5.32,41.8245,-0.85687,1
5.34,41.802,-0.829113,1
5.36,41.7836,-0.837708,1
5.38,41.7643,-0.84455,1
5.4,41.7426,-0.868052,1
5.42,41.723,-0.865912,1
5.44,41.7047,-0.852382,1
5.46,41.6848,-0.829887,1
5.48,41.663,-0.840014,1
5.5,41.6446,-0.848365,1
5.52,41.6247,-0.858897,1
5.54,41.6037,-0.8636,1
5.56,41.5841,-0.836259,1
5.58,41.5636,-0.834465,1
5.6,41.5422,-0.837064,1
5.62,41.5249,-0.837022,1
5.64,41.5041,-0.843424,1
5.66,41.483,-0.824064,1
5.68,41.4644,-0.829619,1
5.7,41.4448,-0.839746,1
5.72,41.4239,-0.837249,1
5.74,41.4037,-0.832212,1
5.76,41.3844,-0.820524,1
5.78,41.3643,-0.821346,1
5.8,41.3425,-0.84635,1
5.82,41.3242,-0.847894,1
5.84,41.304,-0.84343,1
5.86,41.2847,-0.827175,1
5.88,41.2633,-0.803655,1
5.9,41.2448,-0.809157,1
5.92,41.2241,-0.842583,1
5.94,41.2049,-0.849497,1
5.96,41.1844,-0.839138,1
5.98,41.1642,-0.798309,1
6.,41.1441,-0.794035,1
6.02,41.1244,-0.811207,1
6.04,41.1041,-0.835156,1
6.06,41.0836,-0.844032,1
6.08,41.0655,-0.829226,1
6.1,41.0439,-0.778842,1
6.12,41.0233,-0.783306,1
6.14,41.0031,-0.809759,1
6.16,40.9853,-0.819755,1
6.18,40.9641,-0.837529,1
6.2,40.9431,-0.824279,1
6.22,40.9236,-0.819981,1
6.24,40.9039,-0.810015,1
6.26,40.8831,-0.823915,1
6.28,40.8637,-0.818801,1
6.3,40.8447,-0.817871,1
6.32,40.8235,-0.810784,1
6.34,40.8034,-0.8017,1
6.36,40.7855,-0.808936,1
6.38,40.7647,-0.802624,1
6.4,40.7421,-0.79307,1
6.42,40.7239,-0.770271,1
6.44,40.7039,-0.789469,1
6.46,40.6829,-0.793719,1
6.48,40.6632,-0.793874,1
6.5,40.645,-0.767946,1
6.52,40.6243,-0.759321,1
6.54,40.6028,-0.771278,1
6.56,40.5851,-0.774658,1
6.58,40.5646,-0.790507,1
6.6,40.5435,-0.78637,1
6.62,40.5244,-0.762963,1
6.64,40.5049,-0.74904,1
6.66,40.4816,-0.763166,1
6.68,40.4644,-0.779289,1
6.7,40.4441,-0.782257,1
6.72,40.4237,-0.760281,1
6.74,40.4031,-0.766939,1
6.76,40.3847,-0.752449,1
6.78,40.3645,-0.756621,1
6.8,40.3435,-0.769866,1
6.82,40.3251,-0.766695,1
6.84,40.304,-0.761497,1
6.86,40.2834,-0.768894,1
6.88,40.2647,-0.763738,1
6.9,40.245,-0.758672,1
6.92,40.2242,-0.751299,1
6.94,40.203,-0.755972,1
6.96,40.1845,-0.764388,1
6.98,40.1649,-0.75838,1
7.,40.144,-0.757778,1
7.02,40.1226,-0.74966,1
7.04,40.1033,-0.743747,1
7.06,40.0845,-0.743681,1
7.08,40.0658,-0.759465,1
7.1,40.0439,-0.755078,1
7.12,40.0243,-0.751239,1
7.14,40.0034,-0.73427,1
7.16,39.9846,-0.740379,1
7.18,39.9634,-0.747198,1
7.2,39.945,-0.754428,1
7.22,39.9246,-0.745678,1
7.24,39.9034,-0.749314,1
7.26,39.8848,-0.747615,1
7.28,39.8641,-0.743991,1
7.3,39.8428,-0.755847,1
7.32,39.8249,-0.740737,1
7.34,39.8038,-0.740576,1
7.36,39.7826,-0.744659,1
7.38,39.7648,-0.748003,1
7.4,39.7458,-0.745386,1
7.42,39.7221,-0.733954,1
7.44,39.7042,-0.725257,1
7.46,39.685,-0.732756,1
7.48,39.6639,-0.737602,1
7.5,39.6424,-0.741512,1
7.52,39.6239,-0.731927,1
7.54,39.6043,-0.715607,1
7.56,39.5834,-0.711572,1
7.58,39.5642,-0.715756,1
7.6,39.5452,-0.730777,1
7.62,39.5242,-0.729352,1
7.64,39.503,-0.726098,1
7.66,39.4853,-0.694883,1
7.68,39.4639,-0.695199,1
7.7,39.4435,-0.710619,1
7.72,39.4248,-0.718141,1
7.74,39.4038,-0.703722,1
7.76,39.3823,-0.692529,1
7.78,39.3656,-0.682694,1
7.8,39.3453,-0.681996,1
7.82,39.3245,-0.700063,1
7.84,39.3028,-0.704765,1
7.86,39.2852,-0.676477,1
7.88,39.2652,-0.678927,1
7.9,39.2426,-0.671345,1
7.92,39.2246,-0.681543,1
7.94,39.2038,-0.68053,1
7.96,39.1833,-0.673002,1
7.98,39.164,-0.674528,1
8.,39.1444,-0.659817,1
8.02,39.1226,-0.676763,1
8.04,39.1051,-0.655913,1
8.06,39.085,-0.654995,1
8.08,39.0647,-0.654924,1
8.1,39.0432,-0.653881,1
8.12,39.0251,-0.649977,1
8.14,39.0048,-0.647169,1
8.16,38.9861,-0.64109,1
8.18,38.965,-0.62747,1
8.2,38.9441,-0.629783,1
8.22,38.9242,-0.641942,1
8.24,38.9047,-0.650197,1
8.26,38.8855,-0.626618,1
8.28,38.8638,-0.626743,1
8.3,38.8431,-0.610548,1
8.32,38.824,-0.617683,1
8.34,38.805,-0.619829,1
8.36,38.7832,-0.62331,1
8.38,38.7656,-0.622088,1
8.4,38.7441,-0.597656,1
8.42,38.7247,-0.599039,1
8.44,38.7038,-0.602818,1
8.46,38.6855,-0.60249,1
8.48,38.6649,-0.596643,1
8.5,38.6437,-0.586653,1
8.52,38.6239,-0.577676,1
8.54,38.6029,-0.583422,1
8.56,38.5844,-0.585037,1
8.58,38.5644,-0.572294,1
8.6,38.5444,-0.574529,1
8.62,38.5222,-0.561625,1
8.64,38.504,-0.577599,1
8.66,38.485,-0.561631,1
8.68,38.4647,-0.550532,1
8.7,38.4441,-0.537461,1
8.72,38.4234,-0.531185,1
8.74,38.4044,-0.560802,1
8.76,38.3833,-0.547528,1
8.78,38.3642,-0.549066,1
8.8,38.344,-0.529784,1
8.82,38.3234,-0.526112,1
8.84,38.3053,-0.519419,1
8.86,38.2853,-0.540096,1
8.88,38.2626,-0.552791,1
8.9,38.2426,-0.533122,1
8.92,38.2252,-0.512475,1
8.94,38.2042,-0.510186,1
8.96,38.1827,-0.530517,1
8.98,38.1642,-0.525624,1
9.,38.1438,-0.528193,1
9.02,38.1255,-0.516415,1
9.04,38.1033,-0.510538,1
9.06,38.0832,-0.512695,1
9.08,38.0656,-0.515074,1
9.1,38.0441,-0.520736,1
9.12,38.0231,-0.521606,1
9.14,38.0048,-0.505209,1
9.16,37.9853,-0.511295,1
9.18,37.9636,-0.508165,1
9.2,37.9431,-0.510621,1
9.22,37.9239,-0.506401,1
9.24,37.9041,-0.508082,1
9.26,37.8827,-0.516063,1
9.28,37.8647,-0.519115,1
9.3,37.843,-0.517845,1
9.32,37.8246,-0.502718,1
9.34,37.8028,-0.505233,1
9.36,37.785,-0.505281,1
9.38,37.7633,-0.530899,1
9.4,37.7449,-0.531608,1
9.42,37.724,-0.512671,1
9.44,37.7042,-0.506514,1
9.46,37.6837,-0.503314,1
9.48,37.6648,-0.510311,1
9.5,37.6444,-0.519454,1
9.52,37.6233,-0.522679,1
9.54,37.6055,-0.503862,1
9.56,37.5852,-0.495124,1
9.58,37.5632,-0.512701,1
9.6,37.5433,-0.516921,1
9.62,37.5249,-0.506449,1
9.64,37.5045,-0.508964,1
9.66,37.4831,-0.514328,1
9.68,37.4647,-0.516051,1
9.7,37.4439,-0.509954,1
9.72,37.4234,-0.50925,1
9.74,37.4047,-0.496185,1
9.76,37.3849,-0.496596,1
9.78,37.3642,-0.509197,1
9.8,37.3441,-0.511897,1
9.82,37.3251,-0.512719,1
9.84,37.3039,-0.499767,1
9.86,37.284,-0.49445,1
9.88,37.2652,-0.499076,1
9.9,37.2442,-0.513083,1
9.92,37.2219,-0.523996,1
9.94,37.2049,-0.506479,1
9.96,37.1848,-0.495118,1
9.98,37.1633,-0.493604,1
10.,37.1439,-0.509894,1
10.02,37.1258,-0.517273,1
10.04,37.1041,-0.504655,1
10.06,37.0838,-0.503635,1
10.08,37.065,-0.488156,1
10.1,37.0437,-0.493801,1
10.12,37.0235,-0.502914,1
10.14,37.0041,-0.506663,1
10.16,36.9854,-0.504106,1
10.18,36.9641,-0.500488,1
10.2,36.944,-0.502616,1
10.22,36.9243,-0.509298,1
10.24,36.9049,-0.504428,1
10.26,36.883,-0.506836,1
10.28,36.8656,-0.504792,1
10.3,36.8445,-0.512999,1
10.32,36.8249,-0.513482,1
10.34,36.8054,-0.51986,1
10.36,36.784,-0.501055,1
10.38,36.7639,-0.507909,1
10.4,36.7451,-0.506318,1
10.42,36.7267,-0.501263,1
10.44,36.7039,-0.513482,1
10.46,36.6839,-0.504833,1
10.48,36.6659,-0.487977,1
10.5,36.6437,-0.481427,1
10.52,36.6227,-0.496537,1
10.54,36.604,-0.505775,1
10.56,36.5843,-0.505078,1
10.58,36.5638,-0.501382,1
10.6,36.544,-0.493628,1
10.62,36.5245,-0.482988,1
10.64,36.5045,-0.498068,1
10.66,36.4856,-0.502348,1
10.68,36.4645,-0.507486,1
10.7,36.4433,-0.505102,1
10.72,36.4244,-0.487953,1
10.74,36.4053,-0.494021,1
10.76,36.3838,-0.502676,1
10.78,36.3626,-0.510913,1
10.8,36.3441,-0.505662,1
10.82,36.3254,-0.491697,1
10.84,36.3046,-0.496924,1
10.86,36.2846,-0.500023,1
10.88,36.2642,-0.496328,1
10.9,36.244,-0.496078,1
10.92,36.2242,-0.499862,1
10.94,36.2054,-0.493401,1
10.96,36.1832,-0.497788,1
10.98,36.1636,-0.498557,1
11.,36.1456,-0.490314,1
11.02,36.1241,-0.491697,1
11.04,36.1054,-0.483751,1
11.06,36.0839,-0.499767,1
11.08,36.0646,-0.506878,1
11.1,36.0442,-0.489187,1
11.12,36.0242,-0.472045,1
11.14,36.0044,-0.475889,1
11.16,35.9842,-0.490183,1
11.18,35.9659,-0.496382,1
11.2,35.9444,-0.50028,1
11.22,35.9231,-0.495994,1
11.24,35.9065,-0.472236,1
11.26,35.8845,-0.462633,1
11.28,35.8634,-0.486821,1
11.3,35.8442,-0.495839,1
11.32,35.8246,-0.494879,1
11.34,35.8021,-0.482488,1
11.36,35.7839,-0.489402,1
11.38,35.7669,-0.463641,1
11.4,35.7444,-0.480461,1
11.42,35.7234,-0.493455,1
11.44,35.7046,-0.489396,1
11.46,35.6843,-0.488812,1
11.48,35.665,-0.476849,1
11.5,35.6454,-0.495458,1
11.52,35.6257,-0.465536,1
11.54,35.6034,-0.485569,1
11.56,35.5842,-0.478923,1
11.58,35.5658,-0.482434,1
11.6,35.544,-0.490004,1
11.62,35.5235,-0.463963,1
11.64,35.5049,-0.468671,1
11.66,35.4832,-0.467724,1
11.68,35.4636,-0.48036,1
11.7,35.4458,-0.468576,1
11.72,35.4256,-0.466788,1
11.74,35.4035,-0.470006,1
11.76,35.3812,-0.4668,1
11.78,35.3657,-0.440985,1
11.8,35.3425,-0.471896,1
11.82,35.323,-0.463867,1
11.84,35.3046,-0.454104,1
11.86,35.2848,-0.46159,1
11.88,35.263,-0.449604,1
11.9,35.2441,-0.449514,1
11.92,35.2243,-0.447649,1
11.94,35.2043,-0.454718,1
11.96,35.1847,-0.455934,1
11.98,35.1656,-0.446039,1
12.,35.1429,-0.441539,1
12.02,35.1244,-0.449479,1
12.04,35.1064,-0.425375,1
12.06,35.0834,-0.436187,1
12.08,35.0657,-0.443071,1
12.1,35.0432,-0.445199,1
12.12,35.0245,-0.435907,1
12.14,35.0032,-0.4291,1
12.16,34.9856,-0.42823,1
12.18,34.965,-0.425953,1
12.2,34.943,-0.42333,1
12.22,34.9226,-0.442022,1
12.24,34.9055,-0.427037,1
12.26,34.8848,-0.422406,1
12.28,34.865,-0.420737,1
12.3,34.8459,-0.408506,1
12.32,34.8229,-0.423205,1
12.34,34.8049,-0.416863,1
12.36,34.7844,-0.411105,1
12.38,34.7648,-0.408387,1
12.4,34.7427,-0.405711,1
12.42,34.7237,-0.406712,1
12.44,34.7039,-0.405473,1
12.46,34.6836,-0.405478,1
12.48,34.6639,-0.407839,1
12.5,34.6442,-0.401211,1
12.52,34.6247,-0.401616,1
12.54,34.6046,-0.401562,1
12.56,34.5845,-0.39109,1
12.58,34.5639,-0.391781,1
12.6,34.5441,-0.388724,1
12.62,34.5238,-0.394797,1
12.64,34.5055,-0.384903,1
12.66,34.483,-0.390357,1
12.68,34.4652,-0.383168,1
12.7,34.4439,-0.384688,1
12.72,34.4225,-0.38029,1
12.74,34.4041,-0.384396,1
12.76,34.3845,-0.386542,1
12.78,34.3655,-0.369793,1
12.8,34.3434,-0.369698,1
12.82,34.3241,-0.3757,1
12.84,34.3051,-0.372547,1
12.86,34.2839,-0.373542,1
12.88,34.2636,-0.362551,1
12.9,34.2456,-0.352705,1
12.92,34.2254,-0.339872,1
12.94,34.2043,-0.357103,1
12.96,34.1845,-0.357914,1
12.98,34.165,-0.349629,1
13.,34.143,-0.346053,1
13.02,34.125,-0.337929,1
13.04,34.1038,-0.350285,1
13.06,34.0845,-0.351071,1
13.08,34.0642,-0.332969,1
13.1,34.0444,-0.336909,1
13.12,34.0247,-0.334716,1
13.14,34.0051,-0.341302,1
13.16,33.9836,-0.33977,1
13.18,33.964,-0.32289,1
13.2,33.9451,-0.324202,1
13.22,33.9242,-0.323147,1
13.24,33.9031,-0.333095,1
13.26,33.8847,-0.327355,1
13.28,33.8654,-0.318283,1
13.3,33.8435,-0.312024,1
13.32,33.8215,-0.31144,1
13.34,33.8059,-0.312793,1
13.36,33.7849,-0.321263,1
13.38,33.7641,-0.320876,1
13.4,33.7452,-0.306302,1
13.42,33.7231,-0.304508,1
13.44,33.7042,-0.30306,1
13.46,33.6848,-0.308073,1
13.48,33.6652,-0.296468,1
13.5,33.6439,-0.302947,1
13.52,33.6246,-0.285089,1
13.54,33.6061,-0.287765,1
13.56,33.5845,-0.29403,1
13.58,33.5639,-0.2922,1
13.6,33.5454,-0.291878,1
13.62,33.5232,-0.283778,1
13.64,33.5042,-0.288349,1
13.66,33.4837,-0.291675,1
13.68,33.4663,-0.275475,1
13.7,33.4448,-0.277734,1
13.72,33.4243,-0.276697,1
13.74,33.4057,-0.270307,1
13.76,33.3833,-0.275159,1
13.78,33.3647,-0.280011,1
13.8,33.3455,-0.262845,1
13.82,33.3247,-0.257146,1
13.84,33.3037,-0.262177,1
13.86,33.2855,-0.262582,1
13.88,33.263,-0.264186,1
13.9,33.2441,-0.255853,1
13.92,33.2236,-0.24718,1
13.94,33.2063,-0.242037,1
13.96,33.184,-0.262409,1
13.98,33.1654,-0.250727,1
14.,33.1453,-0.236362,1
14.02,33.1235,-0.239712,1
14.04,33.1045,-0.245076,1
14.06,33.0851,-0.246495,1
14.08,33.0647,-0.244331,1
14.1,33.0445,-0.23579,1
14.12,33.0242,-0.230443,1
14.14,33.0048,-0.233865,1
14.16,32.9848,-0.231469,1
14.18,32.9634,-0.240535,1
14.2,32.9464,-0.215256,1
14.22,32.9241,-0.220078,1
14.24,32.9038,-0.214118,1
14.26,32.8852,-0.221568,1
14.28,32.8655,-0.225902,1
14.3,32.8441,-0.215483,1
14.32,32.8251,-0.206393,1
14.34,32.8052,-0.206238,1
14.36,32.783,-0.207722,1
14.38,32.7641,-0.210404,1
14.4,32.745,-0.206596,1
14.42,32.7242,-0.203454,1
14.44,32.7037,-0.199568,1
14.46,32.684,-0.19806,1
14.48,32.6652,-0.19899,1
14.5,32.6447,-0.196344,1
14.52,32.6244,-0.191605,1
14.54,32.6047,-0.199807,1
14.56,32.5828,-0.198227,1
14.58,32.5652,-0.194031,1
14.6,32.5457,-0.196475,1
14.62,32.5246,-0.199604,1
14.64,32.5039,-0.19744,1
14.66,32.4851,-0.188124,1
14.68,32.4658,-0.197577,1
14.7,32.4438,-0.193179,1
14.72,32.425,-0.18416,1
14.74,32.4045,-0.183499,1
14.76,32.3855,-0.188774,1
14.78,32.3645,-0.191182,1
14.8,32.346,-0.18819,1
14.82,32.3232,-0.178415,1
14.84,32.3028,-0.167412,1
14.86,32.2842,-0.171965,1
14.88,32.2648,-0.173825,1
14.9,32.2434,-0.173312,1
14.92,32.224,-0.165242,1
14.94,32.2045,-0.16318,1
14.96,32.1847,-0.162011,1
14.98,32.164,-0.171268,1
15.,32.1451,-0.16095,1
15.02,32.1234,-0.164425,1
15.04,32.1055,-0.156724,1
15.06,32.0847,-0.155622,1
15.08,32.065,-0.161326,1
15.1,32.0448,-0.148821,1
15.12,32.0239,-0.148439,1
15.14,32.0026,-0.151783,1
15.16,31.9847,-0.147223,1
15.18,31.9654,-0.147355,1
15.2,31.9437,-0.143772,1
15.22,31.9237,-0.126445,1
15.24,31.9057,-0.132012,1
15.26,31.8834,-0.131446,1
15.28,31.8645,-0.135022,1
15.3,31.8458,-0.123835,1
15.32,31.825,-0.127268,1
15.34,31.8039,-0.124407,1
15.36,31.7869,-0.113028,1
15.38,31.7637,-0.112212,1
15.4,31.7436,-0.109458,1
15.42,31.7245,-0.105006,1
15.44,31.7064,-0.0890017,1
15.46,31.6841,-0.09951,1
15.48,31.6646,-0.0928342,1
15.5,31.6442,-0.0964284,1
15.52,31.6233,-0.0891387,1
15.54,31.606,-0.0868976,1
15.56,31.5851,-0.0861824,1
15.58,31.5639,-0.0799179,1
15.6,31.5449,-0.0836372,1
15.62,31.5264,-0.0716627,1
15.64,31.5052,-0.0796735,1
15.66,31.4833,-0.0791192,1
15.68,31.4652,-0.0724912,1
15.7,31.4452,-0.066483,1
15.72,31.4236,-0.0749409,1
15.74,31.4037,-0.0696898,1
15.76,31.3852,-0.0658631,1
15.78,31.3656,-0.0650644,1
15.8,31.3436,-0.0599623,1
15.82,31.324,-0.0669718,1
15.84,31.3055,-0.0567913,1
15.86,31.2851,-0.0576198,1
15.88,31.2651,-0.0431955,1
15.9,31.2454,-0.018543,1
15.92,31.2235,-0.0311852,1
15.94,31.2063,-0.0202119,1
15.96,31.1857,0.00863075,1
15.98,31.1637,-0.315905E-3,1
16.,31.1439,-0.0169098,1
16.02,31.1237,0.0124216,1
16.04,31.1062,0.00436306,1
16.06,31.0823,-0.008744,1
16.08,31.0647,0.64373E-3,1
16.1,31.0446,-0.00525713,1
16.12,31.0249,0.0102758,1
16.14,31.0065,-0.00526905,1
16.16,30.9843,-0.00558496,1
16.18,30.9637,-0.00538826,1
16.2,30.945,-0.00633001,1
16.22,30.9242,-0.00386834,1
16.24,30.9041,-0.0117004,1
16.26,30.8829,-0.0160396,1
16.28,30.866,-0.0074625,1
16.3,30.8455,0.00858307,1
16.32,30.8239,-0.009799,1
16.34,30.803,0.00222921,1
16.36,30.7853,-0.00674129,1
16.38,30.7637,-0.00554323,1
16.4,30.7437,-0.00166297,1
16.42,30.7258,-0.00550151,1
16.44,30.7048,-0.00942946,1
