14.05,1237.5
14.1,1238.4
14.15,1239.3
14.2,1240.2
14.25,1241
14.3,1241.9
14.35,1242.7
14.4,1243.5
14.45,1244.3
14.5,1245
14.55,1245.7
14.6,1246.4
14.65,1247.1
14.7,1247.7
14.75,1248.3
14.8,1248.9
14.85,1249.5
14.9,1250.1
14.95,1250.6
15,1251.1
15.05,1251.6
15.1,1252
15.15,1252.5
15.2,1252.9
15.25,1253.3
15.3,1253.6
15.35,1254
15.4,1254.3
15.45,1254.6
15.5,1254.8
15.55,1255.1
15.6,1255.3
15.65,1255.5
15.7,1255.7
15.75,1255.8
15.8,1256
15.85,1256.1
15.9,1256.2
15.95,1256.2
16,1256.3
16.05,1256.3
16.1,1256.3
16.15,1256.3
16.195,1256.2
16.239,1256.2
16.284,1256.1
16.33,1256
16.377,1255.9
16.426,1255.8
16.476,1255.6
16.527,1255.4
16.579,1255.2
16.633,1254.9
16.688,1254.7
16.744,1254.4
16.802,1254
16.862,1253.7
16.924,1253.2
16.987,1252.8
17.052,1252.3
17.119,1251.8
17.186,1251.2
17.257,1250.6
17.33,1249.9
17.406,1249.2
17.486,1248.4
17.569,1247.6
17.656,1246.6
17.747,1245.6
17.842,1244.5
17.943,1243.3
18.051,1242
18.167,1240.5
18.293,1238.9
18.43,1237
18.578,1235
18.741,1232.7
18.924,1230.1
19.127,1227.1
19.379,1223.3
19.66,1219.1
19.966,1214.4
20.351,1208.4
20.851,1200.5
21.351,1192.6
21.851,1184.7
22.351,1176.8
22.851,1168.9
23.351,1161
23.851,1153.1
24.351,1145.2
24.851,1137.3
25.351,1129.4
25.851,1121.5
26.351,1113.6
26.851,1105.7
27.351,1097.8
27.851,1090
28.351,1082.1
28.851,1074.2
29.351,1066.3
29.851,1058.4
30.351,1050.6
30.851,1042.7
31.351,1034.9
31.851,1027
32.351,1019.1
32.851,1011.3
33.351,1003.4
33.851,995.58
34.351,987.74
34.851,979.89
35.351,972.06
35.851,964.22
36.351,956.39
36.851,948.56
37.351,940.73
37.851,932.91
38.351,925.09
38.851,917.27
39.351,909.46
39.851,901.64
40.351,893.84
40.851,886.03
41.351,878.23
41.851,870.43
42.351,862.63
42.851,854.84
43.351,847.05
43.851,839.26
44.351,831.47
44.851,823.69
45.351,815.91
45.851,808.14
46.351,800.37
46.851,792.6
47.351,784.83
47.851,777.07
48.351,769.31
48.851,761.55
49.351,753.79
49.851,746.04
50.351,738.29
50.851,730.55
51.351,722.8
51.851,715.06
52.351,707.32
52.851,699.59
53.351,691.86
53.851,684.13
54.351,676.4
54.851,668.68
55.351,660.96
55.851,653.24
56.351,645.53
56.851,637.82
57.351,630.11
57.851,622.4
58.351,614.7
58.851,607
59.351,599.31
59.851,591.62
60.351,583.93
60.851,576.24
61.351,568.55
61.851,560.87
62.351,553.19
62.851,545.51
63.351,537.84
63.851,530.17
64.351,522.5
64.851,514.83
65.351,507.17
65.851,499.51
66.351,491.85
66.851,484.19
67.351,476.54
67.851,468.89
68.351,461.25
68.851,453.6
69.351,445.96
69.851,438.32
70.351,430.69
70.851,423.06
71.351,415.43
