0,0
0.01,3.3192e-4
0.02,0.0037417
0.03,0.014064
0.04,0.031865
0.05,0.05597
0.06,0.086151
0.07,0.12259
0.08,0.16548
0.09,0.21499
0.1,0.27132
0.11,0.33465
0.12,0.40516
0.13,0.48302
0.14,0.56832
0.15,0.6611
0.16,0.76139
0.17,0.86925
0.18,0.9847
0.19,1.1078
0.2,1.2386
0.21,1.377
0.22,1.5233
0.235,1.7573
0.2575,2.1413
0.29125,2.7917
0.34125,3.9186
0.39125,5.2393
0.44125,6.7525
0.49125,8.4568
0.54125,10.351
0.59125,12.433
0.64125,14.701
0.69125,17.152
0.74125,19.78
0.79125,22.583
0.84125,25.554
0.89125,28.691
0.94125,31.991
0.99125,35.451
1.0413,39.068
1.0913,42.838
1.1413,46.746
1.1913,50.739
1.2413,54.754
1.2913,58.753
1.3413,62.721
1.3913,66.653
1.4413,70.549
1.4913,74.41
1.5413,78.235
1.5913,82.026
1.6413,85.781
1.6913,89.502
1.7413,93.188
1.7913,96.84
1.8413,100.46
1.8913,104.04
1.9413,107.59
1.9913,111.11
2.0413,114.59
2.0913,118.04
2.1413,121.46
2.1913,124.84
2.2413,128.2
2.2913,131.52
2.3412,134.8
2.3438,134.97
2.3475,135.21
2.3531,135.58
2.3616,136.14
2.3742,136.98
2.3932,138.27
2.4217,140.26
2.4644,143.37
2.5144,147.2
2.5644,151.25
2.6144,155.5
2.6644,159.91
2.7144,164.5
2.7644,169.25
2.8144,174.15
2.8644,179.2
2.9144,184.4
2.9644,189.73
3.0144,195.21
3.0644,200.81
3.1144,206.54
3.1644,212.39
3.2144,218.36
3.2644,224.44
3.3144,230.63
3.3644,236.92
3.4144,243.31
3.4644,249.79
3.5144,256.37
3.5644,263.03
3.6144,269.77
3.6644,276.59
3.7144,283.49
3.7644,290.45
3.8144,297.47
3.8644,304.56
3.9144,311.7
3.9644,318.9
4.0144,326.14
4.0644,333.42
4.1144,340.75
4.1644,348.11
4.2144,355.5
4.2644,362.91
4.3144,370.35
4.3644,377.81
4.4144,385.28
4.4644,392.77
4.5144,400.26
4.5644,407.75
4.6144,415.24
4.6644,422.72
4.7144,430.2
4.7644,437.66
4.8144,445.11
4.8644,452.53
4.9144,459.94
4.9644,467.31
5.0144,474.66
5.0644,481.98
5.1144,489.27
5.1644,496.52
5.2144,503.74
5.2644,510.91
5.3144,518.04
5.3644,525.12
5.4144,532.15
5.4644,539.12
5.5144,546.03
5.5644,552.88
5.6144,559.67
5.6644,566.41
5.7144,573.09
5.7644,579.72
5.8144,586.29
5.8644,592.8
5.9144,599.26
5.9644,605.67
6.0144,612.02
6.0644,618.32
6.1144,624.57
6.1644,630.76
6.2144,636.91
6.2644,643
6.3144,649.04
6.3644,655.04
6.4144,660.98
6.4644,666.88
6.5144,672.72
6.5644,678.52
6.6144,684.27
6.6644,689.97
6.7144,695.63
6.7644,701.24
6.8144,706.8
6.8644,712.32
6.9144,717.79
6.9644,723.22
7.0144,728.6
7.0644,733.94
7.1144,739.23
7.1644,744.48
7.2144,749.69
7.2644,754.85
7.3144,759.98
