"Time Sec","Position mm","100 kN kN","Cycle"
17.88,30.2429,0.00640154,1
17.9,30.2218,-0.00544786,1
17.92,30.2028,-0.00759959,1
17.94,30.1814,0.00685453,1
17.96,30.162,-0.00263453,1
17.98,30.1415,-0.00196695,1
18.,30.122,-0.00928044,1
18.02,30.1013,0.00649691,1
18.04,30.0814,0.00305176,1
18.06,30.062,0.00369549,1
18.08,30.0413,-0.00896454,1
18.1,30.0197,-0.0101686,1
18.12,30.0009,-0.00370741,1
18.14,29.9822,-0.0144899,1
18.16,29.9609,-0.0105202,1
18.18,29.9419,-0.00858903,1
18.2,29.9204,-0.905991E-3,1
18.22,29.9017,-0.00218749,1
18.24,29.8813,-0.00151396,1
18.26,29.8604,-0.00673533,1
18.28,29.8417,-0.00536442,1
18.3,29.8213,-0.0100732,1
18.32,29.8013,-0.00967979,1
18.34,29.7805,-0.0102282,1
18.36,29.7624,0.00636578,1
18.38,29.7418,-0.00950098,1
18.4,29.7208,-0.00754595,1
18.42,29.7018,-0.00767112,1
18.44,29.6809,0.00116825,1
18.46,29.6596,-0.0187993,1
18.48,29.6409,-0.00923872,1
18.5,29.6224,-0.00388026,1
18.52,29.6005,-0.00247359,1
18.54,29.5808,-0.0113189,1
18.56,29.5622,0.00213385,1
18.58,29.5397,-0.0128508,1
18.6,29.5206,-0.00400543,1
18.62,29.5019,-0.935793E-3,1
18.64,29.4798,0.0027895,1
18.66,29.4602,-0.00956059,1
18.68,29.442,-0.00222325,1
18.7,29.4208,0.0014782,1
18.72,29.4017,0.715256E-4,1
18.74,29.3801,-0.0129938,1
18.76,29.3621,-0.00869632,1
18.78,29.3395,-0.011915,1
18.8,29.3216,0.00184774,1
18.82,29.3028,-0.00828505,1
18.84,29.2815,-0.0123918,1
18.86,29.2599,0.00613928,1
18.88,29.2423,-0.0066638,1
18.9,29.2212,-0.00133514,1
18.92,29.2,-0.0125706,1
18.94,29.1816,0.00201464,1
18.96,29.1622,0.524521E-3,1
18.98,29.1404,-0.0107646,1
19.,29.1216,-0.00947714,1
19.02,29.1024,-0.00872612,1
19.04,29.0813,0.00480413,1
19.06,29.0611,-0.0066638,1
19.08,29.0428,0.00436306,1
19.1,29.0215,-0.536442E-4,1
19.12,29.0005,0.00329018,1
19.14,28.9813,-0.0106454,1
19.16,28.963,0.0035882,1
19.18,28.9417,-0.0127733,1
19.2,28.9197,-0.0056386,1
19.22,28.9024,-0.274181E-3,1
19.24,28.8819,0.00406504,1
19.26,28.8619,-0.0126183,1
19.28,28.8424,-0.00533462,1
19.3,28.8214,-0.584126E-3,1
19.32,28.8019,-0.00594854,1
19.34,28.7814,-0.00739098,1
19.36,28.7612,-0.00385046,1
19.38,28.7418,-0.0129461,1
19.4,28.7205,-0.00231862,1
19.42,28.7026,-0.00175834,1
19.44,28.6821,0.00293255,1
19.46,28.66,-0.0116587,1
19.48,28.6422,-0.00106692,1
19.5,28.6224,-0.286102E-3,1
19.52,28.6023,-0.0155389,1
19.54,28.5817,-0.00112653,1
19.56,28.5621,-0.00377297,1
19.58,28.5411,-0.00336766,1
19.6,28.52,0.00280142,1
19.62,28.5023,0.00985861,1
19.64,28.4813,-0.00547767,1
19.66,28.461,-0.0116527,1
19.68,28.4428,-0.0109732,1
19.7,28.4205,-0.00869632,1
19.72,28.4016,-0.0118554,1
19.74,28.3819,-0.828505E-3,1
19.76,28.3617,0.00976324,1
19.78,28.3423,-0.00380874,1
19.8,28.3213,-0.0101328,1
19.82,28.3017,0.00618696,1
19.84,28.2815,0.0031352,1
19.86,28.2609,-0.00180602,1
19.88,28.2412,-0.00792742,1
19.9,28.2213,-0.309944E-3,1
19.92,28.2015,-0.00328422,1
19.94,28.1807,-0.00449419,1
19.96,28.1625,-0.00229478,1
19.98,28.1406,-0.00901818,1
20.,28.121,-0.0171661,1
20.02,28.1016,0.012517,1
20.04,28.0804,-0.0150323,1
20.06,28.0612,-0.0111282,1
20.08,28.0428,0.703335E-3,1
20.1,28.0206,-0.476837E-4,1
20.12,28.0024,0.727177E-3,1
20.14,27.9808,0.00823736,1
20.16,27.9614,0.00524521,1
20.18,27.941,-0.00839829,1
20.2,27.9212,-0.00452995,1
20.22,27.9002,-0.00427961,1
20.24,27.8816,0.64373E-3,1
20.26,27.863,0.011158,1
20.28,27.8415,-0.0199556,1
20.3,27.8214,-0.020808,1
20.32,27.8015,0.00654459,1
20.34,27.7813,-0.00167489,1
20.36,27.7606,0.0043273,1
20.38,27.7429,0.00642538,1
20.4,27.721,0.00880957,1
20.42,27.7002,0.00118017,1
20.44,27.6815,0.00357628,1
20.46,27.662,0.226498E-3,1
20.48,27.6418,-0.0173926,1
20.5,27.6204,0.00506639,1
20.52,27.6015,0.00950098,1
20.54,27.5814,-0.00854135,1
20.56,27.5606,-0.00847578,1
20.58,27.5425,-0.0035286,1
20.6,27.5225,-0.00156164,1
20.62,27.5014,0.786781E-3,1
20.64,27.4808,0.00431538,1
20.66,27.4623,0.548363E-3,1
20.68,27.4412,-0.012511,1
20.7,27.4207,-0.0138044,1
20.72,27.4031,-0.2563E-3,1
20.74,27.3805,-0.00724792,1
20.76,27.3608,-0.00267625,1
20.78,27.3438,0.00722408,1
20.8,27.3209,-0.00968575,1
20.82,27.3004,-0.691414E-3,1
20.84,27.2825,-0.00466108,1
20.86,27.2618,0.00789166,1
20.88,27.2409,-0.0153959,1
20.9,27.2213,-0.0108063,1
20.92,27.2022,-0.00212789,1
20.94,27.1813,-0.452995E-3,1
20.96,27.1606,-0.00498891,1
20.98,27.1431,-0.0101447,1
21.,27.121,-0.0138879,1
21.02,27.1014,-0.00421405,1
21.04,27.0817,-0.00790954,1
21.06,27.061,0.739098E-3,1
21.08,27.041,-0.00656247,1
21.1,27.0215,-0.00216365,1
21.12,27.0015,-0.00964999,1
21.14,26.9815,0.00494719,1
21.16,26.961,-0.011766,1
21.18,26.9427,-0.0182629,1
21.2,26.9211,-0.0178576,1
21.22,26.9009,0.00150204,1
21.24,26.8825,-0.0084281,1
21.26,26.8624,0.00876188,1
21.28,26.841,-0.00869036,1
21.3,26.8213,-0.00337958,1
21.32,26.8029,0.00436306,1
21.34,26.7808,-0.00117421,1
21.36,26.7617,-0.333786E-3,1
21.38,26.7421,0.00183582,1
21.4,26.7201,-0.00784993,1
21.42,26.7017,0.00488758,1
21.44,26.6815,-0.00821948,1
21.46,26.6616,-0.0154197,1
21.48,26.6411,0.00119209,1
21.5,26.6216,-0.0184774,1
21.52,26.6029,-0.578165E-3,1
21.54,26.5809,0.00211,1
21.56,26.5615,0.00212193,1
21.58,26.5422,-0.0020504,1
21.6,26.522,-0.00567436,1
21.62,26.5009,-0.0151634,1
21.64,26.482,0.00923872,1
21.66,26.4636,-0.00232458,1
21.68,26.4399,-0.00947714,1
21.7,26.4209,-0.00617504,1
21.72,26.4026,0.00163317,1
21.74,26.3812,-0.0136912,1
21.76,26.362,0.0110149,1
21.78,26.3431,-0.983477E-3,1
21.8,26.3217,-0.00107884,1
21.82,26.2996,-0.303984E-3,1
21.84,26.2827,0.00487566,1
21.86,26.2628,0.00730753,1
21.88,26.2401,-0.0247121,1
21.9,26.2215,0.00327826,1
21.92,26.2031,-0.00482798,1
21.94,26.1803,-0.0147641,1
21.96,26.162,-0.00692606,1
21.98,26.1422,-0.00561476,1
22.,26.1203,-0.0145018,1
22.02,26.101,-0.0154436,1
22.04,26.0826,0.596046E-3,1
22.06,26.062,-0.0053823,1
22.08,26.0418,-0.00112057,1
22.1,26.023,-0.0140667,1
22.12,26.0012,-0.00348687,1
22.14,25.9813,-0.214577E-3,1
22.16,25.9608,0.953674E-4,1
22.18,25.9416,-0.935793E-3,1
22.2,25.921,-0.0171661,1
22.22,25.904,-0.00542402,1
22.24,25.8816,-0.0125766,1
22.26,25.8618,-0.00119805,1
22.28,25.8433,0.00617504,1
22.3,25.8196,-0.00750422,1
22.32,25.8018,-0.0120759,1
22.34,25.7827,-0.00709295,1
22.36,25.7611,-0.00634789,1
22.38,25.7409,-0.0194788,1
22.4,25.7209,-0.0166357,1
22.42,25.7029,0.00319481,1
22.44,25.6807,-0.0112295,1
22.46,25.6637,-0.00283122,1
22.48,25.6429,-0.411272E-3,1
22.5,25.6213,-0.00407696,1
22.52,25.6008,-0.0119925,1
22.54,25.5828,0.,1
22.56,25.5611,-0.0109255,1
22.58,25.541,-0.0154316,1
22.6,25.5209,-0.012219,1
22.62,25.5029,0.00426769,1
22.64,25.4805,-0.0137985,1
22.66,25.4609,-0.0040412,1
22.68,25.4424,0.00135899,1
22.7,25.4212,-0.0104487,1
22.72,25.4021,-0.0048399,1
22.74,25.3819,0.00687838,1
22.76,25.362,0.0145316,1
22.78,25.3392,0.00178814,1
22.8,25.3228,-0.00231266,1
22.82,25.3026,0.929832E-3,1
22.84,25.2813,0.00107288,1
22.86,25.2619,-0.0127256,1
22.88,25.2415,-0.00593066,1
22.9,25.2209,0.00578165,1
22.92,25.202,0.00319481,1
22.94,25.1829,0.00790358,1
22.96,25.1608,0.00883341,1
22.98,25.1413,-0.226498E-3,1
23.,25.1225,0.00793934,1
23.02,25.1009,-0.0158012,1
23.04,25.0813,-0.0118434,1
23.06,25.0624,-0.0148475,1
23.08,25.0424,-0.0179827,1
23.1,25.0204,-0.00445247,1
23.12,25.0013,-0.00157952,1
23.14,24.9832,0.0145674,1
23.16,24.9617,-0.00627041,1
23.18,24.9433,0.00491142,1
23.2,24.9226,-0.00987053,1
23.22,24.9026,-0.00849366,1
23.24,24.8811,-0.00742674,1
23.26,24.8602,-0.00647903,1
23.28,24.8426,-0.00469089,1
23.3,24.8225,-0.00935793,1
23.32,24.8009,-0.0174165,1
23.34,24.783,0.00786781,1
23.36,24.7609,-0.00332594,1
23.38,24.74,-0.00949502,1
23.4,24.7231,-0.0041604,1
23.42,24.7027,0.00504255,1
23.44,24.6815,-0.0162363,1
23.46,24.6612,0.00699759,1
23.48,24.6437,0.309944E-3,1
23.5,24.621,-0.0186086,1
23.52,24.6013,-0.011307,1
23.54,24.583,0.00218153,1
23.56,24.5607,-0.00691414,1
