#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 4225, 18, Aether4,    -1.77, -85,   7, 3,   boost,   -0.00, 101289.00,    3.00,   -1.25,    0.00,    0.00, 27.5, 4.02, 0.00, 4.05,  10.01,   0.41,   0.20,   0.18,   1.10,  -0.61,  -0.08,  -0.19,   0.05,   4.00, 4.03, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191798, -70.8913700,    83.0, 2018,  9, 29, 15, 57, 56,        0,        0, 140,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    -1.74, -85,  11, 3,   boost,   -0.00, 101289.00,    3.00,   -1.25,    0.00,    0.00, 27.5, 4.02, 0.00, 4.05,  10.01,   0.41,   0.20,   0.18,   1.10,  -0.61,  -0.08,  -0.19,   0.05,   4.00, 4.03, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191798, -70.8913700,    83.0, 2018,  9, 29, 15, 57, 56,        0,        0, 140,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    -1.18, -84,   9, 3,   boost,   -0.00, 101289.00,    3.00,   -1.25,    0.00,    0.00, 27.5, 4.02, 0.00, 4.05,  10.01,   0.41,   0.20,   0.18,   1.10,  -0.61,  -0.08,  -0.19,   0.05,   4.00, 4.03, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191798, -70.8913700,    83.0, 2018,  9, 29, 15, 57, 56,        0,        0, 140,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    -1.18, -84,   7, 3,   boost,   -0.00, 101289.00,    3.00,   -1.25,    0.00,    0.00, 27.5, 4.02, 0.00, 4.05,  10.01,   0.41,   0.20,   0.18,   1.10,  -0.61,  -0.08,  -0.19,   0.05,   4.00, 4.03, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191798, -70.8913700,    83.0, 2018,  9, 29, 15, 57, 56,        0,        0, 140,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    -0.76, -85,  10, 3,   boost,   -0.00, 101267.00,    4.83,    0.58,   -0.02,   -0.02, 27.5, 4.02, 0.00, 4.05,  10.04,   0.43,   0.10,   0.73,   0.98,  -0.31,  -0.07,  -0.19,   0.05,   4.00, 4.03, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191798, -70.8913700,    83.0, 2018,  9, 29, 15, 57, 56,        0,        0, 140,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    -0.73, -84,   5, 3,   boost,   -0.00, 101267.00,    4.83,    0.58,   -0.02,   -0.02, 27.5, 4.02, 0.06, 4.05,  10.04,   0.43,   0.10,   0.73,   0.98,  -0.31,  -0.07,  -0.19,   0.05,   4.00, 4.04, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191798, -70.8913700,    83.0, 2018,  9, 29, 15, 57, 56,        0,        0, 140,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    -0.18, -65,   6, 3,   boost,   -0.00, 101267.00,    4.83,    0.58,   -0.02,   -0.02, 27.5, 4.02, 0.06, 4.05,  10.04,   0.43,   0.10,   0.73,   0.98,  -0.31,  -0.07,  -0.19,   0.05,   4.00, 4.04, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 29,  0,  0, 25,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,    -0.04, -81,   8, 3,   boost,   95.34, 101265.00,    5.00,    0.75,   34.20,   34.20, 27.5, 4.02, 0.06, 4.05, 106.31,   3.09,   6.36, -77.94,  -2.32,   9.52,  -0.07,  -0.19,   0.04,   4.00, 4.04, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 29,  0,  0, 25,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.00, -66,   9, 3,   boost,   95.34, 101265.00,    5.00,    0.75,   34.20,   34.20, 27.5, 4.02, 0.00, 4.04, 106.31,   3.09,   6.36, -77.94,  -2.32,   9.52,  -0.07,  -0.19,   0.04,   4.00, 4.06, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 29,  0,  0, 25,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.06, -66,   8, 3,   boost,   94.80, 101221.00,    8.66,    4.41,   43.68,   43.68, 27.5, 4.02, 0.00, 4.04, 104.23,   2.43,   6.73, 225.59, -22.95,  15.02,  -0.07,  -0.19,   0.06,   4.00, 4.06, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 29,  0,  0, 25,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.09, -64,  11, 3,   boost,   94.80, 101221.00,    8.66,    4.41,   43.68,   43.68, 27.5, 4.02, 0.00, 4.05, 104.23,   2.43,   6.73, 225.59, -22.95,  15.02,  -0.07,  -0.19,   0.06,   4.00, 4.06, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 29,  0,  0, 25,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.17, -64,   8, 3,   boost,   93.71, 101181.00,   11.99,    7.75,   54.02,   54.02, 27.5, 4.02, 0.00, 4.05, 104.96,   3.79,   2.45, 344.25,  26.25, -26.18,  -0.01,  -0.19,   0.11,   4.00, 4.06, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 29,  0,  0, 25,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.20, -64,   5, 3,   boost,   93.71, 101181.00,   11.99,    7.75,   54.02,   54.02, 27.5, 4.02, 0.00, 4.05, 104.96,   3.79,   2.45, 344.25,  26.25, -26.18,  -0.01,  -0.19,   0.11,   4.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 29,  0,  0, 25,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.28, -65,   8, 3,   boost,   90.44, 101102.00,   18.58,   14.33,   64.10,   64.10, 27.5, 4.02, 0.00, 4.05,  98.84,   3.05,   3.85, 377.57,   9.03, -38.70,   0.07,  -0.19,   0.10,   6.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 29,  0,  0, 25,  0,  0,  0,  0, 25,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.31, -66,   6, 3,   boost,   90.44, 101102.00,   18.58,   14.33,   64.10,   64.10, 27.5, 4.02, 0.00, 4.04,  98.84,   3.05,   3.85, 377.57,   9.03, -38.70,   0.07,  -0.19,   0.10,   6.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.31, -68,  15, 3,   boost,   90.44, 101102.00,   18.58,   14.33,   64.10,   64.10, 27.5, 4.02, 0.00, 4.04,  98.84,   3.05,   3.85, 377.57,   9.03, -38.70,   0.07,  -0.19,   0.10,   6.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.39, -80,  10, 3,   boost,   89.35, 101029.00,   24.67,   20.42,   73.82,   73.82, 27.5, 4.02, 0.00, 4.04,  97.62,   2.32,   5.41, 434.95,  34.49, -60.91,   0.15,  -0.18,   0.02,  13.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.42, -69,   6, 3,   boost,   89.35, 101029.00,   24.67,   20.42,   73.82,   73.82, 27.5, 4.02, 0.00, 4.05,  97.62,   2.32,   5.41, 434.95,  34.49, -60.91,   0.15,  -0.18,   0.02,  13.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.42, -61,   7, 3,   boost,   89.35, 101029.00,   24.67,   20.42,   73.82,   73.82, 27.5, 4.02, 0.00, 4.05,  97.62,   2.32,   5.41, 434.95,  34.49, -60.91,   0.15,  -0.18,   0.02,  13.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.50, -55,   6, 3,   boost,   86.63, 100939.00,   32.18,   27.93,   83.01,   83.01, 27.5, 4.02, 0.00, 4.05,  94.51,   2.46,   7.10, 507.16,  66.29, -89.60,   0.15,  -0.16,  -0.12,  21.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.53, -55,   5, 3,   boost,   86.63, 100939.00,   32.18,   27.93,   83.01,   83.01, 27.5, 4.02, 0.00, 4.04,  94.51,   2.46,   7.10, 507.16,  66.29, -89.60,   0.15,  -0.16,  -0.12,  21.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.61, -60,   7, 3,   boost,   80.63, 100788.00,   44.80,   40.55,   91.23,   91.23, 27.5, 4.02, 0.00, 4.04,  90.59,   0.95,  10.26, 436.35, 135.26,-113.96,   0.04,  -0.13,  -0.21,  29.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.64, -57,   6, 3,   boost,   80.63, 100788.00,   44.80,   40.55,   91.23,   91.23, 27.5, 4.02, 0.00, 4.05,  90.59,   0.95,  10.26, 436.35, 135.26,-113.96,   0.04,  -0.13,  -0.21,  29.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.72, -57,   8, 3,   boost,   78.45, 100505.00,   68.48,   64.24,   98.53,   98.53, 27.5, 4.02, 0.00, 4.05,  89.45,  -6.86,  16.93, 651.26, 123.97, -91.37,  -0.09,  -0.09,  -0.18,  34.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.75, -54,   5, 3,   boost,   78.45, 100505.00,   68.48,   64.24,   98.53,   98.53, 27.5, 4.02, 0.00, 4.05,  89.45,  -6.86,  16.93, 651.26, 123.97, -91.37,  -0.09,  -0.09,  -0.18,  34.00, 4.04, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191813, -70.8913717,    83.0, 2018,  9, 29, 15, 57, 57,        0,        0,   0,   0,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.82, -62,   7, 3,   boost,   78.45, 100505.00,   68.48,   64.24,   98.53,   98.53, 27.5, 4.02, 0.00, 4.05,  89.45,  -6.86,  16.93, 651.26, 123.97, -91.37,  -0.09,  -0.09,  -0.18,  34.00, 4.04, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191873, -70.8913375,    87.0, 2018,  9, 29, 15, 57, 58,        3,        5,  76,  55,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.83, -68,   6, 3,   boost,   79.54, 100054.00,  106.34,  102.10,  105.64,  105.64, 27.5, 4.02, 0.00, 4.05,  88.78, -25.75,  -3.96, 958.40, 138.74,  12.82,  -0.15,  -0.11,   0.09,  32.00, 4.04, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191873, -70.8913375,    87.0, 2018,  9, 29, 15, 57, 58,        3,        5,  76,  55,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.86, -78,   7, 3,   boost,   79.54, 100054.00,  106.34,  102.10,  105.64,  105.64, 27.5, 4.02, 0.00, 4.04,  88.78, -25.75,  -3.96, 958.40, 138.74,  12.82,  -0.15,  -0.11,   0.09,  32.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191873, -70.8913375,    87.0, 2018,  9, 29, 15, 57, 58,        3,        5,  76,  55,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.94, -76,   7, 3,   boost,   77.91, 100253.00,   89.62,   85.37,  113.14,  113.14, 27.5, 4.02, 0.00, 4.04,  86.33, -13.61,  -2.38, 115.42,   6.78, -96.99,  -0.06,  -0.14,   0.15,  24.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191873, -70.8913375,    87.0, 2018,  9, 29, 15, 57, 58,        3,        5,  76,  55,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     0.97, -66,   5, 3,   boost,   77.91, 100253.00,   89.62,   85.37,  113.14,  113.14, 27.5, 4.02, 0.00, 4.05,  86.33, -13.61,  -2.38, 115.42,   6.78, -96.99,  -0.06,  -0.14,   0.15,  24.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191873, -70.8913375,    87.0, 2018,  9, 29, 15, 57, 58,        3,        5,  76,  55,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     1.05, -60,   7, 3,   boost,   72.46, 100384.00,   78.63,   74.38,  120.74,  120.74, 27.5, 4.02, 0.00, 4.05,  82.72,   2.45,   3.67, 548.11,  87.77,-119.45,   0.02,  -0.15,   0.17,  19.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191873, -70.8913375,    87.0, 2018,  9, 29, 15, 57, 58,        3,        5,  76,  55,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     1.08, -61,   8, 3,   boost,   72.46, 100384.00,   78.63,   74.38,  120.74,  120.74, 27.5, 4.02, 0.00, 4.04,  82.72,   2.45,   3.67, 548.11,  87.77,-119.45,   0.02,  -0.15,   0.17,  19.00, 4.04, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191873, -70.8913375,    87.0, 2018,  9, 29, 15, 57, 58,        3,        5,  76,  55,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     1.16, -63,   7, 3,   boost,   71.92, 100011.00,  109.96,  105.71,  127.98,  127.98, 27.5, 4.02, 0.00, 4.04,  81.42,   9.97,  17.62, 464.92,  84.23, -59.69,   0.21,  -0.14,  -0.08,  26.00, 4.04, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191873, -70.8913375,    87.0, 2018,  9, 29, 15, 57, 58,        3,        5,  76,  55,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     1.19, -65,   6, 3,   boost,   71.92, 100011.00,  109.96,  105.71,  127.98,  127.98, 27.5, 4.02, 0.00, 4.04,  81.42,   9.97,  17.62, 464.92,  84.23, -59.69,   0.21,  -0.14,  -0.08,  26.00, 4.04, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191873, -70.8913375,    87.0, 2018,  9, 29, 15, 57, 58,        3,        5,  76,  55,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     1.27, -61,   7, 3,   boost,   70.28,  99793.00,  128.31,  124.07,  134.60,  134.60, 27.5, 4.02, 0.00, 4.04,  80.67,   7.81,  16.10, 430.49, -54.45,-109.20,   0.21,  -0.11,  -0.14,  34.00, 4.04, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191873, -70.8913375,    87.0, 2018,  9, 29, 15, 57, 58,        3,        5,  76,  55,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     1.30, -61,   6, 3,   boost,   70.28,  99793.00,  128.31,  124.07,  134.60,  134.60, 27.5, 4.02, 0.00, 4.04,  80.67,   7.81,  16.10, 430.49, -54.45,-109.20,   0.21,  -0.11,  -0.14,  34.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191873, -70.8913375,    87.0, 2018,  9, 29, 15, 57, 58,        3,        5,  76,  55,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     1.38, -71,  14, 3,   boost,   63.20,  99638.00,  141.39,  137.14,  140.50,  140.50, 27.5, 4.02, 0.00, 4.04,  73.35,   5.02,  29.85,1081.03,  81.73,-162.24,  -0.11,  -0.09,  -0.15,  34.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191873, -70.8913375,    87.0, 2018,  9, 29, 15, 57, 58,        3,        5,  76,  55,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 22,  0,  0, 30,  0,  0, 25,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     1.41, -78,   8, 3,   boost,   63.20,  99638.00,  141.39,  137.14,  140.50,  140.50, 27.5, 4.02, 0.00, 4.04,  73.35,   5.02,  29.85,1081.03,  81.73,-162.24,  -0.11,  -0.09,  -0.15,  34.00, 4.04, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191873, -70.8913375,    87.0, 2018,  9, 29, 15, 57, 58,        3,        5,  76,  55,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 20,  0,  0, 21,  0,  0, 23,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     1.41, -65,   8, 3,   boost,   63.20,  99638.00,  141.39,  137.14,  140.50,  140.50, 27.5, 4.02, 0.00, 4.04,  73.35,   5.02,  29.85,1081.03,  81.73,-162.24,  -0.11,  -0.09,  -0.15,  34.00, 4.04, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191873, -70.8913375,    87.0, 2018,  9, 29, 15, 57, 58,        3,        5,  76,  55,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 20,  0,  0, 21,  0,  0, 23,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     1.49, -61,   7, 3,   boost,   49.58,  99005.00,  194.94,  190.69,  145.85,  145.85, 27.5, 4.02, 0.00, 4.04,  62.67,   7.73,  34.27, 560.50,  16.17,-213.75,  -0.13,  -0.16,   0.01,  18.00, 4.04, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191873, -70.8913375,    87.0, 2018,  9, 29, 15, 57, 58,        3,        5,  76,  55,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 20,  0,  0, 21,  0,  0, 23,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
6, 4225, 18, Aether4,     1.52, -62,   9, 3,   boost,   49.58,  99005.00,  194.94,  190.69,  145.85,  145.85, 27.5, 4.02, 0.00, 4.05,  62.67,   7.73,  34.27, 560.50,  16.17,-213.75,  -0.13,  -0.16,   0.01,  18.00, 4.05, 0.00, 4.02, 0.00, 0.00, 1, 1,  4,  43.3191873, -70.8913375,    87.0, 2018,  9, 29, 15, 57, 58,        3,        5,  76,  55,   4.3,   2.0,   3.8,  0,  0,  0,  0,  0, 20,  0,  0, 21,  0,  0, 23,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
