Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	56.8120409	56.8120409	56.8120409	56.8120409	0	0	0	0	0	0	0	3
2	1	0	0.05	41.0433196	48.9276803	41.0433196	56.8120409	7.88436069	0	0	0	0	0	0	3
3	2	0	0.075	35.3101667	44.3885091	35.3101667	56.8120409	12.4235319	0	0	0	0	0	0	3
4	2	0	0.1	30.9986204	41.0410369	30.9986204	56.8120409	15.7710041	0	0	0	0	0	0	3
5	2	0	0.125	19.4740246	36.7276344	19.4740246	56.8120409	20.0844065	0	0	0	0	0	0	3
6	2	0	0.15	7.37531824	31.8355817	7.37531824	56.8120409	24.9764592	0	0	0	0	0	0	3
7	2	0	0.175	-2.00842092	27.0007242	-2.00842092	56.8120409	29.8113167	0	0	0	0	0	0	3
8	3	0	0.2	-2.76835593	23.2795892	-2.76835593	56.8120409	33.5324517	0	0	0	0	0	0	3
9	3	0	0.225	-12.3511842	19.3206144	-12.3511842	56.8120409	37.4914266	0	0	0	0	0	0	3
10	3	0	0.25	-8.7738295	16.51117	-12.3511842	56.8120409	40.300871	0	0	0	0	0	0	3
11	3	0	0.275	-5.71300061	14.4907908	-12.3511842	56.8120409	42.3212501	0	0	0	0	0	0	3
12	3	0	0.3	-3.24601841	13.0127234	-12.3511842	56.8120409	43.7993175	0	0	0	0	0	0	3
13	3	0	0.325	-3.91194168	11.7108261	-12.3511842	56.8120409	45.1012149	0	0	0	0	0	0	3
14	4	0	0.35	-0.00500111204	10.8739813	-12.3511842	56.8120409	45.9380597	0	0	0	0	0	0	3
15	4	0	0.375	-4.56198403	9.84491694	-12.3511842	56.8120409	46.967124	0	0	0	0	0	0	3
16	4	0	0.4	1.70653835	9.33626828	-12.3511842	56.8120409	47.4757727	0	0	0	0	0	0	3
17	4	0	0.425	1.50539967	8.87562895	-12.3511842	56.8120409	47.936412	0	0	0	0	0	0	3
18	4	0	0.45	6.96294409	8.76936868	-12.3511842	56.8120409	48.0426723	0	0	0	0	0	0	3
19	4	0	0.475	2.78977992	8.45465348	-12.3511842	56.8120409	48.3573875	0	0	0	0	0	0	3
20	5	0	0.5	8.39857656	8.45184963	-12.3511842	56.8120409	48.3601913	0	0	0	0	0	0	3
21	5	0	0.525	9.59362891	6.09092903	-12.3511842	41.0433196	42.8367512	0	0	0	0	0	0	3
22	5	0	0.55	14.8639802	4.78196206	-12.3511842	35.3101667	39.606547	0	0	0	0	0	0	3
23	5	0	0.575	10.6572991	3.54931868	-12.3511842	30.9986204	37.4917182	0	0	0	0	0	0	3
24	5	0	0.6	16.3462316	2.81669924	-12.3511842	19.4740246	31.8252088	0	0	0	0	0	0	3
25	6	0	0.625	13.1391382	2.49995492	-12.3511842	16.3462316	28.6974157	0	0	0	0	0	0	3
26	6	0	0.65	17.3577067	2.99907434	-12.3511842	17.3577067	24.5007693	0	0	0	0	0	0	3
27	6	0	0.675	14.2935757	3.81417418	-12.3511842	17.3577067	20.7796343	0	0	0	0	0	0	3
28	6	0	0.7	16.5760692	4.78139543	-12.3511842	17.3577067	16.8206595	0	0	0	0	0	0	3
29	6	0	0.725	14.4529447	6.12160188	-8.7738295	17.3577067	14.0112151	0	0	0	0	0	0	3
30	6	0	0.75	13.137809	7.2171838	-5.71300061	17.3577067	11.9908359	0	0	0	0	0	0	3
31	7	0	0.775	13.2432314	8.1649954	-4.56198403	17.3577067	10.5127685	0	0	0	0	0	0	3
32	7	0	0.8	14.4172423	9.04815844	-4.56198403	17.3577067	9.21087117	0	0	0	0	0	0	3
33	7	0	0.825	14.5415875	9.9708349	-4.56198403	17.3577067	8.37402637	0	0	0	0	0	0	3
34	7	0	0.85	14.2628931	10.6842296	-4.56198403	17.3577067	8.18427469	0	0	0	0	0	0	3
35	7	0	0.875	14.2919775	11.6269277	1.50539967	17.3577067	9.12697276	0	0	0	0	0	0	3
36	8	0	0.9	15.3953957	12.3113705	1.50539967	17.3577067	9.81141563	0	0	0	0	0	0	3
37	8	0	0.925	16.6242374	13.0673124	2.78977992	17.3577067	10.5673575	0	0	0	0	0	0	3
38	8	0	0.95	17.0088481	13.5696076	2.78977992	17.3577067	11.0696527	0	0	0	0	0	0	3
