Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	2.03287907e-20	2.03287907e-20	2.03287907e-20	2.03287907e-20	0	0	0	0	0	0	0	3
2	1	0	0.05	1.15196481e-19	6.77626358e-20	2.03287907e-20	1.15196481e-19	4.7433845e-20	0	0	0	0	0	0	3
3	2	0	0.075	0	4.51750905e-20	0	1.15196481e-19	4.7433845e-20	0	0	0	0	0	0	3
4	2	0	0.1	1.35525272e-20	3.72694497e-20	0	1.15196481e-19	4.7433845e-20	0	0	0	0	0	0	3
5	2	0	0.125	-4.7433845e-20	2.03287907e-20	-4.7433845e-20	1.15196481e-19	4.7433845e-20	0	0	0	0	0	0	3
6	2	0	0.15	-1.62630326e-19	-1.01643954e-20	-1.62630326e-19	1.15196481e-19	7.79270311e-20	0	0	0	0	0	0	3
7	2	0	0.175	-6.77626358e-20	-1.83927154e-20	-1.62630326e-19	1.15196481e-19	8.61553512e-20	0	0	0	0	0	0	3
8	3	0	0.2	4.99027767e-16	6.23623772e-17	-1.62630326e-19	4.99027767e-16	6.23807699e-17	0	0	0	0	0	0	3
9	3	0	0.225	8.80914265e-20	5.54430121e-17	-1.62630326e-19	4.99027767e-16	6.23807699e-17	0	0	0	0	0	0	3
10	3	0	0.25	2.71050543e-19	4.9925816e-17	-1.62630326e-19	4.99027767e-16	6.23807699e-17	0	0	0	0	0	0	3
11	3	0	0.275	7.42678488e-18	4.60622677e-17	-1.62630326e-19	4.99027767e-16	6.23807699e-17	0	0	0	0	0	0	3
12	4	0	0.3	6.98531131e-17	4.80448381e-17	-1.62630326e-19	4.99027767e-16	6.23807699e-17	0	0	0	0	0	0	3
13	4	0	0.325	-7.52842884e-18	4.37699715e-17	-7.52842884e-18	4.99027767e-16	6.23807699e-17	0	0	0	0	0	0	3
14	4	0	0.35	-5.36883363e-17	3.68086638e-17	-5.36883363e-17	4.99027767e-16	6.23807699e-17	0	0	0	0	0	0	3
15	4	0	0.375	-1.46238544e-16	2.46055166e-17	-1.46238544e-16	4.99027767e-16	6.23807699e-17	0	0	0	0	0	0	3
16	4	0	0.4	-6.30761719e-16	-1.63549357e-17	-6.30761719e-16	4.99027767e-16	7.87173129e-17	0	0	0	0	0	0	3
17	5	0	0.425	-9.71696715e-16	-7.25515109e-17	-9.71696715e-16	4.99027767e-16	1.34913888e-16	0	0	0	0	0	0	3
18	5	0	0.45	-1.41646186e-15	-1.47213197e-16	-1.41646186e-15	4.99027767e-16	2.09575574e-16	0	0	0	0	0	0	3
19	5	0	0.475	-1.84129377e-15	-2.36375332e-16	-1.84129377e-15	4.99027767e-16	2.9873771e-16	0	0	0	0	0	0	3
20	5	0	0.5	-2.31872898e-15	-3.40493015e-16	-2.31872898e-15	4.99027767e-16	4.02855392e-16	0	0	0	0	0	0	3
21	6	0	0.525	-2.99354996e-15	-4.90171529e-16	-2.99354996e-15	4.99027767e-16	5.52533906e-16	0	0	0	0	0	0	3
22	6	0	0.55	-3.8901445e-15	-6.84684514e-16	-3.8901445e-15	4.99027767e-16	7.47046891e-16	0	0	0	0	0	0	3
23	6	0	0.575	-4.53850756e-15	-9.11609892e-16	-4.53850756e-15	4.99027767e-16	9.73972269e-16	0	0	0	0	0	0	3
24	6	0	0.6	-5.18958113e-15	-1.17108963e-15	-5.18958113e-15	4.99027767e-16	1.233452e-15	0	0	0	0	0	0	3
25	7	0	0.625	-5.6190946e-15	-1.45204198e-15	-5.6190946e-15	4.99027767e-16	1.51440436e-15	0	0	0	0	0	0	3
26	7	0	0.65	-6.12875094e-15	-1.7584714e-15	-6.12875094e-15	4.99027767e-16	1.82083378e-15	0	0	0	0	0	0	3
27	7	0	0.675	-7.04483401e-15	-2.11070971e-15	-7.04483401e-15	4.99027767e-16	2.17307209e-15	0	0	0	0	0	0	3
28	7	0	0.7	-7.88435208e-15	-2.5298787e-15	-7.88435208e-15	6.98531131e-17	2.58532172e-15	0	0	0	0	0	0	3
29	8	0	0.725	-8.46618918e-15	-2.95319257e-15	-8.46618918e-15	6.98531131e-17	3.00311838e-15	0	0	0	0	0	0	3
30	8	0	0.75	-9.01386713e-15	-3.40389948e-15	-9.01386713e-15	6.98531131e-17	3.45194431e-15	0	0	0	0	0	0	3
31	8	0	0.775	-9.48395093e-15	-3.87846836e-15	-9.48395093e-15	6.98531131e-17	3.9265132e-15	0	0	0	0	0	0	3
32	8	0	0.8	-1.03849195e-14	-4.401207e-15	-1.03849195e-14	-7.52842884e-18	4.44497697e-15	0	0	0	0	0	0	3
33	9	0	0.825	-1.09136214e-14	-4.94651165e-15	-1.09136214e-14	-5.36883363e-17	4.98332031e-15	0	0	0	0	0	0	3
34	9	0	0.85	-1.1447901e-14	-5.51622228e-15	-1.1447901e-14	-1.46238544e-16	5.5408278e-15	0	0	0	0	0	0	3
35	9	0	0.875	-1.17268594e-14	-6.09525332e-15	-1.17268594e-14	-6.30761719e-16	6.07889839e-15	0	0	0	0	0	0	3
36	9	0	0.9	-1.22774063e-14	-6.67758555e-15	-1.22774063e-14	-9.71696715e-16	6.60503404e-15	0	0	0	0	0	0	3
37	9	0	0.925	-1.296512e-14	-7.27725672e-15	-1.296512e-14	-1.41646186e-15	7.13004352e-15	0	0	0	0	0	0	3
38	10	0	0.95	-1.3508647e-14	-7.88186597e-15	-1.3508647e-14	-1.84129377e-15	7.64549064e-15	0	0	0	0	0	0	3
39	10	0	0.975	-1.02321038e-14	-8.30140648e-15	-1.3508647e-14	-2.31872898e-15	7.96091346e-15	0	0	0	0	0	0	3
40	10	0	1	-1.04447294e-14	-8.7077065e-15	-1.3508647e-14	-2.99354996e-15	8.21753497e-15	4.20230244e-16	0	5.1	0	0	0	3
41	10	0	1.025	-1.10063461e-14	-9.1083463e-15	-1.3508647e-14	-3.8901445e-15	8.42366179e-15	4.20230244e-16	0	4.9	0	0	0	3
42	10	0	1.05	-1.21382532e-14	-9.52075174e-15	-1.3508647e-14	-4.53850756e-15	8.60914185e-15	4.20230244e-16	0	4.8	0	0	0	3
43	11	0	1.075	-1.29505375e-14	-9.94135323e-15	-1.3508647e-14	-5.18958113e-15	8.31906591e-15	4.20230244e-16	0	5	0	0	0	3
44	11	0	1.1	-1.37356963e-14	-1.01220362e-14	-1.37356963e-14	-5.18958113e-15	8.5461152e-15	4.21933114e-16	0	4.9	0	0	0	3
45	11	0	1.125	-1.42489305e-14	-1.05534338e-14	-1.42489305e-14	-5.6190946e-15	8.62983594e-15	4.26034241e-16	0	4.9	0	0	0	3
46	11	0	1.15	-1.48134272e-14	-1.09912592e-14	-1.48134272e-14	-6.12875094e-15	8.68467624e-15	4.31590809e-16	0	4.9	0	0	0	3
47	12	0	1.175	-1.51303124e-14	-1.1419905e-14	-1.51303124e-14	-7.04483401e-15	8.08547836e-15	4.36917865e-16	0	5.4	0	0	0	3
48	12	0	1.2	-1.57034894e-14	-1.18322219e-14	-1.57034894e-14	-7.88435208e-15	7.81913732e-15	4.43062572e-16	0	5.6	0	0	0	3
49	12	0	1.225	-1.57103605e-14	-1.2204889e-14	-1.57103605e-14	-8.46618918e-15	7.24417135e-15	4.46434109e-16	0	6.1	0	0	0	3
50	12	0	1.25	-1.61479445e-14	-1.25706868e-14	-1.61479445e-14	-9.01386713e-15	7.1340774e-15	4.50444091e-16	0	6.3	0	0	0	3
51	13	0	1.275	-1.61134398e-14	-1.29087617e-14	-1.61479445e-14	-9.48395093e-15	6.6639936e-15	4.53724985e-16	0	6.8	0	0	0	3
52	13	0	1.3	-1.64857218e-14	-1.32421794e-14	-1.64857218e-14	-1.02321038e-14	6.25361799e-15	4.57303507e-16	0	7.3	0	0	0	3
53	13	0	1.325	-1.63917359e-14	-1.35282183e-14	-1.64857218e-14	-1.02321038e-14	6.25361799e-15	4.60152914e-16	0	7.3	0	0	0	3
54	13	0	1.35	-1.67084906e-14	-1.38041644e-14	-1.67084906e-14	-1.02321038e-14	6.47638681e-15	4.62973711e-16	0	7.1	0	0	0	3
55	13	0	1.375	-1.65722877e-14	-1.40481828e-14	-1.67084906e-14	-1.02321038e-14	6.47638681e-15	4.65233301e-16	0	7.1	0	0	0	3
56	14	0	1.4	-1.68532316e-14	-1.42922958e-14	-1.68532316e-14	-1.02321038e-14	6.6211278e-15	4.66573351e-16	0	7	0	0	0	3
57	14	0	1.425	-1.66928713e-14	-1.4502556e-14	-1.68532316e-14	-1.02321038e-14	6.6211278e-15	4.67154098e-16	0	7	0	0	0	3
58	14	0	1.45	-1.69492377e-14	-1.46922759e-14	-1.69492377e-14	-1.02321038e-14	6.7171339e-15	4.67089052e-16	0	6.9	0	0	0	3
59	15	0	1.475	-1.68213425e-14	-1.48500233e-14	-1.69492377e-14	-1.02321038e-14	6.54861684e-15	4.66360066e-16	0	7.1	0	0	0	3
60	15	0	1.5	-1.69655143e-14	-1.51706619e-14	-1.69655143e-14	-1.04447294e-14	6.46295542e-15	4.65012241e-16	0	7.1	0	0	0	3
61	15	0	1.525	-1.68704297e-14	-1.54766476e-14	-1.69655143e-14	-1.10063461e-14	5.95916816e-15	4.6282875e-16	0	7.7	0	0	0	3
62	15	0	1.55	-1.6991237e-14	-1.57616424e-14	-1.6991237e-14	-1.21382532e-14	4.85298379e-15	4.59656205e-16	0	9.4	0	0	0	3
63	16	0	1.575	-1.6911853e-14	-1.59889567e-14	-1.6991237e-14	-1.29505375e-14	4.04069952e-15	4.55913843e-16	0	11.2	0	0	0	3
64	16	0	1.6	-1.70077711e-14	-1.61821583e-14	-1.70077711e-14	-1.37356963e-14	3.27207472e-15	4.51690171e-16	0	13.8	0	0	0	3
