0.242,1.9028,17.087,78.746,0.23363
0.244,1.9371,17.245,78.758,0.23785
0.246,1.9718,17.402,78.769,0.2421
0.248,2.0067,17.56,78.635,0.24639
0.251,2.0597,17.796,78.651,0.25291
0.2555,2.1406,18.15,78.675,0.26287
0.26225,2.2649,18.681,78.709,0.27822
0.27225,2.4557,19.468,78.761,0.30187
0.28225,2.6543,20.256,78.817,0.32661
0.29225,2.8608,21.045,78.863,0.35244
0.30225,3.0752,21.834,78.776,0.37935
0.31225,3.2975,22.622,78.645,0.40735
0.32225,3.5276,23.409,78.514,0.43644
0.33225,3.7656,24.194,78.382,0.46661
0.34225,4.0115,24.978,78.249,0.49786
0.35225,4.2652,25.761,78.116,0.53019
0.36225,4.5267,26.543,77.982,0.56361
0.37225,4.796,27.323,77.848,0.5981
0.38225,5.0732,28.102,77.713,0.63366
0.39225,5.3581,28.879,77.577,0.6703
0.40225,5.6507,29.655,77.441,0.70801
0.41225,5.9512,30.43,77.304,0.74678
0.42225,6.2593,31.203,77.167,0.78663
0.43225,6.5752,31.975,77.029,0.82754
0.44225,6.8988,32.746,76.89,0.86952
0.45225,7.2301,33.515,76.751,0.91256
0.46225,7.5691,34.283,76.611,0.95665
0.47225,7.9158,35.049,76.47,1.0018
0.48225,8.2701,35.814,76.329,1.048
0.49225,8.6321,36.578,76.187,1.0953
0.50225,9.0016,37.34,76.046,1.1436
0.51225,9.3788,38.101,76.024,1.193
0.52225,9.7636,38.861,76.077,1.2434
0.53225,10.156,39.622,76.129,1.2949
0.54225,10.556,40.384,76.181,1.3474
0.55225,10.964,41.146,76.232,1.401
0.56225,11.379,41.908,76.283,1.4556
0.57225,11.802,42.671,76.333,1.5113
0.58225,12.232,43.435,76.383,1.568
0.59225,12.671,44.199,76.432,1.6258
0.60225,13.116,44.964,76.48,1.6847
0.61225,13.57,45.729,76.528,1.7446
0.62225,14.031,46.494,76.576,1.8056
0.63225,14.5,47.26,76.623,1.8676
0.64225,14.976,48.027,76.669,1.9307
0.65225,15.46,48.794,76.715,1.9948
0.66225,15.952,49.561,76.761,2.0601
0.67225,16.452,50.329,76.805,2.1263
0.68225,16.959,51.097,76.85,2.1937
0.69225,17.473,51.866,76.893,2.2621
0.70225,17.996,52.635,76.936,2.3316
0.71225,18.526,53.405,76.955,2.4022
0.72225,19.064,54.174,76.841,2.4738
0.73225,19.61,54.943,76.705,2.5465
0.74225,20.163,55.71,76.569,2.6203
0.75225,20.724,56.476,76.432,2.6951
0.76225,21.292,57.241,76.294,2.771
0.77225,21.869,58.004,76.155,2.848
0.78225,22.453,58.766,76.016,2.9261
0.79225,23.044,59.526,75.876,3.0053
0.80225,23.643,60.285,75.735,3.0855
0.81225,24.25,61.042,75.593,3.1668
0.82225,24.864,61.798,75.451,3.2492
0.83225,25.486,62.553,75.308,3.3326
0.84225,26.115,63.306,75.164,3.4171
0.85225,26.752,64.058,75.02,3.5027
0.86225,27.396,64.809,74.875,3.5894
0.87225,28.048,65.557,74.729,3.6772
0.88225,28.707,66.305,74.583,3.766
0.89225,29.374,67.051,74.435,3.8559
0.90225,30.048,67.795,74.287,3.9469
0.91225,30.73,68.538,74.139,4.039
0.92225,31.419,69.28,73.989,4.1322
0.93225,32.115,70.02,73.839,4.2264
0.94225,32.819,70.758,73.689,4.3218
0.95225,33.531,71.495,73.537,4.4182
0.96225,34.249,72.231,73.385,4.5158
0.97225,34.975,72.965,73.232,4.6144
0.98225,35.709,73.697,73.079,4.7141
0.99225,36.449,74.428,72.925,4.815
1.0023,37.197,75.158,72.77,4.9169
1.0123,37.952,75.885,72.614,5.0199
1.0223,38.715,76.612,72.458,5.1241
1.0323,39.485,77.336,72.301,5.2293
1.0423,40.262,78.059,72.144,5.3357
1.0523,41.046,78.781,71.986,5.4431
1.0623,41.837,79.501,71.828,5.5517
1.0723,42.636,80.219,71.668,5.6614
1.0823,43.442,80.936,71.509,5.7722
1.0923,44.254,81.651,71.348,5.8842
1.1023,45.075,82.365,71.188,5.9973
1.1123,45.902,83.077,71.026,6.1115
1.1223,46.736,83.787,70.864,6.2268
1.1323,47.578,84.496,70.702,6.3433
1.1423,48.426,85.203,70.539,6.4609
1.1523,49.282,85.908,70.376,6.5796
1.1623,50.144,86.612,70.212,6.6995
1.1723,51.014,87.314,70.048,6.8205
1.1823,51.89,88.015,69.884,6.9427
1.1923,52.774,88.714,69.719,7.066
1.2023,53.665,89.411,69.554,7.1905
1.2123,54.562,90.107,69.388,7.3161
1.2223,55.467,90.801,69.223,7.4428
1.2323,56.378,91.493,69.056,7.5708
1.2423,57.297,92.184,68.89,7.6998
1.2523,58.222,92.872,68.724,7.8301
1.2623,59.154,93.56,68.557,7.9615
1.2723,60.093,94.245,68.411,8.094
1.2823,61.039,94.93,68.283,8.2277
1.2923,61.992,95.612,68.153,8.3626
1.3023,62.951,96.294,68.024,8.4986
1.3123,63.918,96.974,67.894,8.6357
1.3223,64.891,97.653,67.764,8.7741
1.3323,65.871,98.331,67.634,8.9136
1.3423,66.857,99.007,67.504,9.0542
1.3523,67.851,99.682,67.374,9.196
1.3623,68.851,100.36,67.244,9.339
1.3723,69.858,101.03,67.114,9.4831
1.3823,70.872,101.7,66.984,9.6284
1.3923,71.892,102.37,66.854,9.7748
1.4023,72.919,103.04,66.723,9.9224
1.4123,73.953,103.71,66.593,10.071
1.4223,74.993,104.37,66.371,10.221
1.4323,76.04,105.04,65.976,10.372
1.4423,77.094,105.69,65.576,10.524
1.4523,78.154,106.35,65.176,10.677
1.4623,79.221,107,64.776,10.832
1.4723,80.294,107.65,64.376,10.987
1.4823,81.374,108.29,63.975,11.144
1.4923,82.46,108.93,63.574,11.302
1.5023,83.552,109.57,63.173,11.46
1.5123,84.651,110.2,62.78,11.62
1.5223,85.756,110.83,62.503,11.781
1.5323,86.868,111.45,62.262,11.943
1.5423,87.985,112.08,62.021,12.106
1.5523,89.109,112.7,61.779,12.27
1.5623,90.239,113.31,61.536,12.436
1.5723,91.376,113.93,61.293,12.602
1.5823,92.518,114.54,60.996,12.769
1.5923,93.666,115.15,60.597,12.937
1.6023,94.821,115.76,60.193,13.107
1.6123,95.982,116.36,59.79,13.277
1.6223,97.148,116.96,59.385,13.448
1.6323,98.321,117.55,57.562,13.62
1.6423,99.499,118.13,54.45,13.794
1.6523,100.68,118.67,51.335,13.968
1.6623,101.87,119.19,48.221,14.143
1.6723,103.07,119.67,45.107,14.319
1.6823,104.27,120.12,41.993,14.496
1.6923,105.47,120.54,38.88,14.673
1.7023,106.68,120.93,35.768,14.851
1.7123,107.89,121.29,32.656,15.03
1.7223,109.1,121.61,30.329,15.209
1.7323,110.32,121.91,32.267,15.389
1.7423,111.54,122.24,34.845,15.57
1.7523,112.76,122.59,37.42,15.751
1.7623,113.99,122.96,39.166,15.933
1.7723,115.22,123.35,34.084,16.116
1.7823,116.46,123.69,27.486,16.299
1.7923,117.7,123.97,20.892,16.482
1.8023,118.94,124.18,14.302,16.667
1.8123,120.18,124.32,7.7177,16.851
1.8223,121.42,124.4,1.138,17.036
1.8323,122.67,124.41,-4.072,17.221
1.8423,123.91,124.37,-6.6939,17.406
1.8523,125.16,124.3,-9.2521,17.592
1.8623,126.4,124.21,-11.788,17.777
1.8723,127.64,124.09,-14.267,17.962
1.8823,128.88,123.95,-16.397,18.147
1.8923,130.12,123.78,-16.661,18.332
1.9023,131.35,123.62,-16.644,18.517
1.9123,132.59,123.45,-16.627,18.702
1.9223,133.82,123.28,-16.61,18.887
1.9323,135.06,123.12,-16.593,19.072
1.9423,136.29,122.95,-16.576,19.256
1.9523,137.52,122.79,-16.558,19.441
1.9623,138.74,122.62,-16.541,19.625
1.9723,139.97,122.46,-16.524,19.809
1.9823,141.19,122.29,-16.506,19.994
1.9923,142.41,122.13,-16.489,20.178
2.0023,143.63,121.96,-16.471,20.362
2.0123,144.85,121.8,-16.453,20.546
2.0223,146.07,121.63,-16.435,20.73
2.0323,147.29,121.47,-16.417,20.913
2.0423,148.5,121.3,-16.398,21.097
2.0523,149.71,121.14,-16.38,21.281
2.0622,150.92,120.98,-16.361,21.464
2.0722,152.13,120.81,-16.342,21.648
2.0822,153.34,120.65,-16.323,21.831
2.0922,154.54,120.49,-16.303,22.014
2.1022,155.75,120.32,-16.284,22.197
2.1122,156.95,120.16,-16.264,22.381
2.1222,158.15,120,-16.244,22.564
2.1322,159.35,119.84,-16.224,22.747
2.1422,160.55,119.67,-16.204,22.929
2.1522,161.74,119.51,-16.184,23.112
2.1622,162.94,119.35,-16.164,23.295
2.1722,164.13,119.19,-16.144,23.477
2.1822,165.32,119.03,-16.123,23.66
2.1922,166.51,118.87,-16.103,23.842
2.2022,167.7,118.7,-16.083,24.025
2.2122,168.89,118.54,-16.062,24.207
2.2222,170.07,118.38,-16.042,24.389
2.2322,171.25,118.22,-16.022,24.571
2.2422,172.43,118.06,-16.001,24.753
2.2522,173.61,117.9,-15.981,24.935
2.2622,174.79,117.74,-15.961,25.117
2.2722,175.97,117.58,-15.941,25.298
2.2822,177.14,117.42,-15.921,25.48
2.2922,178.32,117.27,-15.902,25.661
2.3022,179.49,117.11,-15.882,25.843
2.3122,180.66,116.95,-15.863,26.024
2.3222,181.83,116.79,-15.843,26.205
2.3322,183,116.63,-15.824,26.386
2.3422,184.16,116.47,-15.806,26.567
2.3522,185.32,116.31,-15.787,26.748
2.3622,186.49,116.16,-15.768,26.929
2.3722,187.65,116,-15.75,27.109
2.3822,188.81,115.84,-15.732,27.29
2.3922,189.96,115.68,-15.714,27.47
2.4022,191.12,115.53,-15.697,27.65
2.4122,192.28,115.37,-15.679,27.831
2.4222,193.43,115.21,-15.662,28.011
2.4322,194.58,115.06,-15.645,28.191
2.4422,195.73,114.9,-15.628,28.371
2.4522,196.88,114.74,-15.612,28.55
2.4622,198.02,114.59,-15.595,28.73
2.4722,199.17,114.43,-15.579,28.909
2.4822,200.31,114.28,-15.563,29.089
2.4922,201.45,114.12,-15.547,29.268
2.5022,202.6,113.97,-15.532,29.447
2.5122,203.73,113.81,-15.516,29.626
2.5222,204.87,113.66,-15.501,29.805
2.5322,206.01,113.5,-15.486,29.984
2.5422,207.14,113.35,-15.471,30.163
2.5522,208.27,113.19,-15.456,30.342
2.5622,209.41,113.04,-15.441,30.52
2.5722,210.54,112.88,-15.426,30.699
2.5822,211.66,112.73,-15.412,30.877
2.5922,212.79,112.57,-15.397,31.056
2.6022,213.91,112.42,-15.382,31.234
2.6122,215.04,112.27,-15.368,31.412
2.6222,216.16,112.11,-15.354,31.59
2.6322,217.28,111.96,-15.339,31.768
2.6422,218.4,111.81,-15.325,31.946
2.6522,219.52,111.65,-15.31,32.124
2.6622,220.63,111.5,-15.296,32.301
2.6722,221.75,111.35,-15.282,32.479
2.6822,222.86,111.19,-15.267,32.657
2.6922,223.97,111.04,-15.253,32.834
2.7022,225.08,110.89,-15.238,33.011
2.7122,226.19,110.74,-15.223,33.189
2.7222,227.29,110.59,-15.209,33.366
2.7322,228.4,110.43,-15.194,33.543
2.7422,229.5,110.28,-15.179,33.72
2.7522,230.61,110.13,-15.164,33.897
2.7622,231.71,109.98,-15.149,34.074
2.7722,232.8,109.83,-15.134,34.251
2.7822,233.9,109.68,-15.119,34.427
2.7922,235,109.52,-15.104,34.604
2.8022,236.09,109.37,-15.088,34.781
2.8122,237.19,109.22,-15.073,34.957
2.8222,238.28,109.07,-15.057,35.134
2.8322,239.37,108.92,-15.041,35.31
2.8422,240.46,108.77,-15.026,35.486
2.8522,241.54,108.62,-15.01,35.663
2.8622,242.63,108.47,-14.994,35.839
2.8722,243.71,108.32,-14.978,36.015
2.8822,244.79,108.17,-14.962,36.191
2.8922,245.88,108.02,-14.946,36.367
2.9022,246.96,107.87,-14.93,36.543
2.9122,248.03,107.72,-14.914,36.718
2.9222,249.11,107.57,-14.897,36.894
2.9322,250.18,107.43,-14.881,37.07
2.9422,251.26,107.28,-14.865,37.245
2.9522,252.33,107.13,-14.849,37.421
2.9622,253.4,106.98,-14.833,37.596
2.9722,254.47,106.83,-14.816,37.771
2.9822,255.54,106.68,-14.8,37.947
2.9922,256.6,106.54,-14.784,38.122
3.0022,257.67,106.39,-14.768,38.297
3.0122,258.73,106.24,-14.752,38.472
3.0222,259.79,106.09,-14.736,38.647
3.0322,260.85,105.95,-14.72,38.821
3.0422,261.91,105.8,-14.705,38.996
3.0522,262.97,105.65,-14.689,39.171
3.0622,264.02,105.5,-14.673,39.345
3.0722,265.08,105.36,-14.658,39.52
3.0822,266.13,105.21,-14.642,39.694
3.0922,267.18,105.06,-14.627,39.868
3.1022,268.23,104.92,-14.612,40.042
3.1122,269.28,104.77,-14.597,40.217
3.1222,270.33,104.63,-14.582,40.391
3.1322,271.37,104.48,-14.567,40.565
3.1422,272.42,104.34,-14.553,40.738
3.1522,273.46,104.19,-14.538,40.912
3.1622,274.5,104.04,-14.524,41.086
3.1722,275.54,103.9,-14.509,41.259
3.1822,276.58,103.75,-14.495,41.433
