2.3438,2.0036
2.3475,2.0028
2.3531,2.0016
2.3616,1.9999
2.3742,1.9987
2.3932,1.9997
2.4217,2.0109
2.4644,2.0316
2.5144,2.0059
2.5644,1.9996
2.6144,2.0107
2.6644,2.0307
2.7144,2.0137
2.7644,2.0054
2.8144,2.0081
2.8644,2.0249
2.9144,2.0227
2.9644,2.0093
3.0144,1.997
3.0644,2.0098
3.1144,2.0335
3.1644,2.0215
3.2144,2.0115
3.2644,1.9953
3.3144,2.0044
3.3644,2.0316
3.4144,2.0044
3.4644,1.9808
3.5144,1.9878
3.5644,1.9979
3.6144,2.0124
3.6644,2.0233
3.7144,1.9977
3.7644,1.9861
3.8144,1.9875
3.8644,1.9918
3.9144,2.0079
3.9644,2.0293
4.0144,2.0043
4.0644,2.0104
4.1144,1.9988
4.1644,1.9803
4.2144,1.9844
4.2644,1.9892
4.3144,2.0037
4.3644,2.0181
4.4144,2.0198
4.4644,1.9856
4.5144,1.9894
4.5644,1.9945
4.6144,2.0081
4.6644,2.0145
4.7144,2.02
4.7644,2.0175
4.8144,2.0139
4.8644,2.0231
4.9144,2.0277
4.9644,2.0343
5.0144,2.01
5.0644,1.9919
5.1144,1.968
5.1644,1.9194
5.2144,1.9326
5.2644,1.9667
5.3144,1.965
5.3644,1.9526
5.4144,1.9512
5.4644,1.9691
5.5144,2.0098
5.5644,2.0061
5.6144,1.9959
5.6644,1.9777
5.7144,1.9636
5.7644,1.9442
5.8144,1.868
5.8644,1.843
5.9144,1.8172
5.9644,1.7902
6.0144,1.7747
6.0644,1.7409
6.1144,1.7
6.1644,1.6569
6.2144,1.6016
6.2644,1.5359
6.3144,1.5036
6.3644,1.4155
6.4144,1.338
6.4644,1.2756
6.5144,1.1912
6.5644,1.1326
6.6144,1.0205
6.6644,0.89538
6.7144,0.76011
6.7644,0.62955
6.8144,0.51485
6.8644,1.9401
6.9144,1.9473
6.9644,1.9548
7.0144,1.9577
7.0644,1.96
7.1193,NaN
7.1727,NaN
7.2275,NaN
7.284,NaN
7.3427,NaN
7.4041,NaN
7.469,NaN
7.5385,NaN
7.6139,NaN
7.6972,NaN
7.7912,NaN
7.9002,NaN
8.0315,NaN
8.1978,NaN
8.4226,NaN
8.7838,NaN
9.2838,NaN
9.7838,NaN
10.284,NaN
10.784,NaN
11.284,NaN
11.784,NaN
12.284,NaN
12.784,NaN
13.284,NaN
13.784,NaN
14.284,NaN
14.784,NaN
15.284,NaN
15.784,NaN
16.284,NaN
16.784,NaN
17.284,NaN
17.784,NaN
18.284,NaN
18.784,NaN
19.284,NaN
19.784,NaN
20.284,NaN
20.784,NaN
21.284,NaN
21.784,NaN
22.284,NaN
22.784,NaN
23.284,NaN
23.784,NaN
24.284,NaN
24.784,NaN
25.284,NaN
25.784,NaN
26.284,NaN
26.784,NaN
27.284,NaN
27.784,NaN
28.284,NaN
28.784,NaN
29.284,NaN
29.784,NaN
30.284,NaN
30.784,NaN
31.284,NaN
31.784,NaN
32.284,NaN
32.784,NaN
33.284,NaN
33.784,NaN
34.284,NaN
34.784,NaN
35.284,NaN
35.784,NaN
36.284,NaN
36.784,NaN
37.284,NaN
37.784,NaN
38.284,NaN
38.784,NaN
39.284,NaN
